word,bound,flag,label,radical,pinyin
利,B,nr,B-Drug,刂,lì
拉,M,nr,I-Drug,扌,lā
鲁,E,nr,I-Drug,鱼,lǔ
肽,S,ng,I-Drug,月,tài
致,S,v,O,至,zhì
心,B,n,B-SideEff,心,xīn
动,M,n,I-SideEff,力,dòng
过,M,n,I-SideEff,辶,guò
速,E,n,I-SideEff,辶,sù
一,B,m,O,一,yī
例,E,m,O,亻,lì
分,B,vn,O,刀,fēn
析,E,vn,O,木,xī
及,S,c,O,又,jí
文,B,n,O,文,wén
献,E,n,O,犬,xiàn
复,B,v,O,夂,fù
习,E,v,O,乙,xí
LB,S,x,O,UNK,UNK
时,B,nr,O,日,shí
学,M,nr,O,子,xué
秀,E,nr,O,禾,xiù
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
闫,S,nr,O,门,yán
丹,B,ns,O,丿,dān
丹,E,ns,O,丿,dān
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
任,B,nr,O,亻,rèn
彦,M,nr,O,彡,yàn
红,E,nr,O,纟,hóng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
黄,B,nr,O,黄,huáng
婷,E,nr,O,女,tíng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
栗,B,nr,O,木,lì
夏,E,nr,O,夂,xià
连,S,u,O,辶,lián
LB,S,x,O,UNK,UNK
L,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
g,M,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
i,B,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
d,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
t,B,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
h,M,eng,O,UNK,UNK
y,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
a,E,eng,O,UNK,UNK
:,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
O,B,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
c,B,eng,O,UNK,UNK
