word,bound,flag,label,radical,pinyin
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
~,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
流,B,n,O,氵,liú
行,M,n,O,行,háng
病,M,n,O,疒,bìng
学,E,n,O,子,xué
调,B,vn,O,讠,tiáo
查,E,vn,O,木,chá
结,B,n,O,纟,jié
果,M,n,O,木,guǒ
显,M,n,O,日,xiǎn
示,E,n,O,示,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
我,B,r,O,戈,wǒ
国,E,r,O,囗,guó
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
岁,S,m,O,山,suì
以,B,f,O,人,yǐ
上,E,f,O,一,shàng
的,S,uj,O,白,dí
人,B,n,O,人,rén
群,E,n,O,羊,qún
中,S,f,O,丨,zhōng
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
患,S,n,O,心,huàn
LB,S,x,O,UNK,UNK
病,B,n,O,疒,bìng
率,E,n,O,玄,shuài
为,S,p,O,丶,wéi
NUM,B,m,O,UNK,UNK
.,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
%,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
],S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
而,S,c,O,而,ér
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
的,S,uj,O,白,dí
调,B,vn,O,讠,tiáo
查,E,vn,O,木,chá
数,B,n,O,攵,shù
据,E,n,O,扌,jù
显,B,v,O,日,xiǎn
示,E,v,O,示,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
我,B,r,O,戈,wǒ
国,E,r,O,囗,guó
