word,bound,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
李,B,nrfg,O,木,lǐ
冲,E,nrfg,O,冫,chōng
、,S,x,O,UNK,UNK
李,B,nrfg,O,木,lǐ
珊,E,nrfg,O,王,shān
、,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
志,M,nr,O,心,zhì
芳,E,nr,O,艹,fāng
、,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
小,M,nr,O,小,xiǎo
红,E,nr,O,纟,hóng
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
生,B,n,O,生,shēng
物,E,n,O,牜,wù
细,B,n,O,纟,xì
胞,E,n,O,月,bāo
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
中,B,n,O,丨,zhōng
心,E,n,O,心,xīn
(,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
毅,E,nr,O,殳,yì
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
艾,B,nr,B-Drug,艹,ài
塞,M,nr,I-Drug,土,sāi
那,E,nr,I-Drug,阝,nà
肽,S,ng,I-Drug,月,tài
抑,B,v,O,扌,yì
制,E,v,O,刂,zhì
高,B,n,O,高,gāo
糖,E,n,O,米,táng
诱,B,vn,O,讠,yòu
导,E,vn,O,寸,dǎo
内,B,n,B-Anatomy,冂,nèi
皮,M,n,I-Anatomy,皮,pí
细,M,n,I-Anatomy,纟,xì
胞,E,n,I-Anatomy,月,bāo
凋,B,v,O,冫,diāo
亡,E,v,O,亠,wáng
的,S,uj,O,白,dí
作,B,v,O,亻,zuò
用,E,v,O,用,yòng
机,B,n,O,木,jī
制,E,n,O,刂,zhì
LB,S,x,O,UNK,UNK
杨,B,nr,O,木,yáng
威,E,nr,O,女,wēi
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
郑,S,ns,O,阝,zhèng
丽,B,nr,O,一,lì
丽,E,nr,O,一,lì
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
李,B,nrfg,O,木,lǐ
冲,E,nrfg,O,冫,chōng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
李,B,nrfg,O,木,lǐ
珊,E,nrfg,O,王,shān
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
志,M,nr,O,心,zhì
芳,E,nr,O,艹,fāng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
小,M,nr,O,小,xiǎo
红,E,nr,O,纟,hóng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
毅,E,nr,O,殳,yì
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
在,S,p,O,土,zài
正,B,d,O,止,zhèng
常,E,d,O,巾,cháng
糖,S,zg,O,米,táng
浓,B,n,O,氵,nóng
度,E,n,O,广,dù
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
.,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
