word,bound,flag,label,radical,pinyin
泌,B,nz,O,氵,mì
科,E,nz,O,禾,kē
(,S,x,O,UNK,UNK
朱,S,nr,O,木,zhū
大,B,nz,O,大,dà
龙,E,nz,O,龙,lóng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
大,M,nt,O,大,dà
学,M,nt,O,子,xué
第,M,nt,O,竹,dì
三,M,nt,O,一,sān
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
洪,B,t,O,氵,hóng
天,E,t,O,大,tiān
配,S,v,O,酉,pèi
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,nt,O,丨,zhōng
南,M,nt,O,十,nán
大,M,nt,O,大,dà
学,E,nt,O,子,xué
湘,B,ns,O,氵,xiāng
雅,E,ns,O,隹,yǎ
二,S,m,O,二,èr
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,E,n,O,氵,mì
研,B,n,O,石,yán
究,M,n,O,穴,jiū
所,E,n,O,户,suǒ
(,S,x,O,UNK,UNK
周,B,nr,O,口,zhōu
智,M,nr,O,日,zhì
广,E,nr,O,广,guǎng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
大,M,nt,O,大,dà
学,M,nt,O,子,xué
第,M,nt,O,竹,dì
一,M,nt,O,一,yī
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
郭,B,nr,O,阝,guō
晓,M,nr,O,日,xiǎo
蕙,E,nr,O,艹,huì
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,S,f,O,丨,zhōng
LB,S,x,O,UNK,UNK
山,S,n,O,山,shān
大,B,n,O,大,dà
学,E,n,O,子,xué
附,B,b,O,阝,fù
属,E,b,O,尸,shǔ
第,B,m,O,竹,dì
三,E,m,O,一,sān
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
曾,B,ns,O,曰,zēng
龙,M,ns,O,龙,lóng
驿,E,ns,O,马,yì
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
卫,B,nt,O,卩,wèi
生,M,nt,O,生,shēng
部,E,nt,O,阝,bù
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
郭,S,nr,O,阝,guō
立,B,d,O,立,lì
新,E,d,O,斤,xīn
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
哈,B,ns,O,口,hā
尔,M,ns,O,小,ěr
滨,E,ns,O,氵,bīn
医,B,n,O,匚,yī
科,M,n,O,禾,kē
