word,bound,flag,label,radical,pinyin
甲,B,l,B-Disease,田,jiǎ
状,M,l,I-Disease,犬,zhuàng
腺,E,l,I-Disease,月,xiàn
疾,B,n,I-Disease,疒,jí
病,E,n,I-Disease,疒,bìng
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
贵,B,ns,O,贝,guì
阳,M,ns,O,阝,yáng
市,E,ns,O,巾,shì
科,B,n,O,禾,kē
学,M,n,O,子,xué
技,M,n,O,扌,jì
术,E,n,O,木,shù
计,B,n,O,讠,jì
划,E,n,O,刂,huá
项,B,n,O,页,xiàng
目,E,n,O,目,mù
[,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
筑,B,nt,O,竹,zhù
科,M,nt,O,禾,kē
农,E,nt,O,冖,nóng
合,B,a,O,口,hé
同,E,a,O,口,tóng
第,S,m,O,竹,dì
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
-,S,x,O,UNK,UNK
社,S,n,O,礻,shè
-,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
号,S,m,O,口,hào
、,S,x,O,UNK,UNK
筑,B,nt,O,竹,zhù
科,M,nt,O,禾,kē
农,E,nt,O,冖,nóng
合,B,a,O,口,hé
同,E,a,O,口,tóng
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
号,S,m,O,口,hào
],S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
正,B,d,O,止,zhèng
常,E,d,O,巾,cháng
甲,B,l,B-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,E,l,I-Test,月,xiàn
功,B,n,I-Test,力,gōng
能,E,n,I-Test,月,néng
人,B,n,O,人,rén
群,E,n,O,羊,qún
血,B,n,B-Test,血,xiě
清,E,n,I-Test,氵,qīng
促,S,v,I-Test,亻,cù
甲,B,l,I-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,M,l,I-Test,月,xiàn
素,E,l,I-Test,糸,sù
与,S,p,O,一,yǔ
血,B,n,B-Disease,血,xiě
脂,E,n,I-Disease,月,zhī
LB,S,x,I-Disease,UNK,UNK
异,B,d,I-Disease,廾,yì
常,E,d,I-Disease,巾,cháng
的,S,uj,O,白,dí
相,B,l,O,目,xiāng
关,M,l,O,丷,guān
性,E,l,O,忄,xìng
LB,S,x,O,UNK,UNK
胡,B,nr,O,月,hú
颖,E,nr,O,页,yǐng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
时,S,n,O,日,shí
立,B,d,O,立,lì
新,E,d,O,斤,xīn
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
巧,E,nr,O,工,qiǎo
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
彭,S,nr,O,彡,péng
年,S,m,O,干,nián
春,S,tg,O,日,chūn
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
摘,B,v,O,扌,zhāi
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
目,B,n,O,目,mù
的,E,n,O,白,dí
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
探,B,v,O,扌,tàn
讨,E,v,O,讠,tǎo
血,B,n,B-Test,血,xiě
清,E,n,I-Test,氵,qīng
促,S,v,I-Test,亻,cù
甲,B,l,I-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,M,l,I-Test,月,xiàn
素,E,l,I-Test,糸,sù
(,S,x,O,UNK,UNK
T,B,eng,B-Test,UNK,UNK
S,M,eng,I-Test,UNK,UNK
H,E,eng,I-Test,UNK,UNK
),S,x,O,UNK,UNK
与,S,p,O,一,yǔ
血,B,n,B-Disease,血,xiě
脂,E,n,I-Disease,月,zhī
异,B,d,I-Disease,廾,yì
常,E,d,I-Disease,巾,cháng
的,S,uj,O,白,dí
相,B,l,O,目,xiāng
关,M,l,O,丷,guān
性,E,l,O,忄,xìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
方,B,n,O,方,fāng
法,E,n,O,氵,fǎ
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
年,S,m,O,干,nián
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
月,S,m,O,月,yuè
至,S,p,O,至,zhì
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
年,S,m,O,干,nián
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
月,S,m,O,月,yuè
在,S,p,O,土,zài
贵,B,ns,O,贝,guì
阳,M,ns,O,阝,yáng
市,E,ns,O,巾,shì
宅,S,ng,O,宀,zhái
吉,S,nr,O,口,jí
社,B,n,O,礻,shè
区,E,n,O,匚,qū
整,B,n,O,攵,zhěng
群,E,n,O,羊,qún
随,B,d,O,阝,suí
机,E,d,O,木,jī
抽,B,v,O,扌,chōu
取,E,v,O,又,qǔ
居,B,n,O,尸,jū
民,E,n,O,乛,mín
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
人,S,n,O,人,rén
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
纳,B,v,O,纟,nà
入,E,v,O,入,rù
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
人,S,n,O,人,rén
",",S,x,O,UNK,UNK
详,B,ad,O,讠,xiáng
细,E,ad,O,纟,xì
填,B,v,O,土,tián
写,E,v,O,冖,xiě
流,B,n,O,氵,liú
行,M,n,O,行,háng
病,M,n,O,疒,bìng
学,E,n,O,子,xué
调,B,vn,O,讠,tiáo
查,E,vn,O,木,chá
问,B,n,O,门,wèn
卷,E,n,O,㔾,juàn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
测,B,vn,O,氵,cè
量,E,vn,O,里,liáng
身,B,v,B-Test,身,shēn
高,E,v,I-Test,高,gāo
、,S,x,O,UNK,UNK
体,S,n,B-Test,亻,tǐ
LB,S,x,I-Test,UNK,UNK
重,S,a,I-Test,里,zhòng
、,S,x,O,UNK,UNK
腰,B,n,B-Test,月,yāo
围,E,n,I-Test,囗,wéi
及,S,c,O,又,jí
血,B,n,B-Test,血,xiě
压,E,n,I-Test,厂,yā
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
采,B,v,O,采,cǎi
集,E,v,O,隹,jí
血,B,n,O,血,xiě
样,E,n,O,木,yàng
测,B,v,O,氵,cè
定,E,v,O,宀,dìng
SPACE,S,x,O,UNK,UNK
T,B,eng,B-Test,UNK,UNK
S,M,eng,I-Test,UNK,UNK
H,E,eng,I-Test,UNK,UNK
、,S,x,O,UNK,UNK
空,B,n,B-Test,穴,kōng
腹,E,n,I-Test,月,fù
血,B,n,I-Test,血,xiě
糖,E,n,I-Test,米,táng
(,S,x,O,UNK,UNK
F,B,eng,B-Test,UNK,UNK
P,M,eng,I-Test,UNK,UNK
G,E,eng,I-Test,UNK,UNK
),S,x,O,UNK,UNK
、,S,x,O,UNK,UNK
空,B,n,B-Test,穴,kōng
腹,E,n,I-Test,月,fù
胰,B,n,I-Test,月,yí
岛,M,n,I-Test,山,dǎo
素,E,n,I-Test,糸,sù
(,S,x,O,UNK,UNK
F,B,eng,B-Test,UNK,UNK
I,M,eng,I-Test,UNK,UNK
N,M,eng,I-Test,UNK,UNK
S,E,eng,I-Test,UNK,UNK
),S,x,O,UNK,UNK
和,S,c,O,口,hé
血,B,n,B-Test,血,xiě
脂,E,n,I-Test,月,zhī
水,B,n,O,水,shuǐ
平,E,n,O,干,píng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
结,B,n,O,纟,jié
果,E,n,O,木,guǒ
SPACE,S,x,O,UNK,UNK
女,B,n,O,女,nǚ
性,E,n,O,忄,xìng
三,B,nz,B-Test,一,sān
酰,M,nz,I-Test,酉,xiān
甘,E,nz,I-Test,甘,gān
LB,S,x,I-Test,UNK,UNK
油,S,n,I-Test,氵,yóu
(,S,x,O,UNK,UNK
T,B,eng,B-Test,UNK,UNK
G,E,eng,I-Test,UNK,UNK
),S,x,O,UNK,UNK
、,S,x,O,UNK,UNK
总,S,b,B-Test,心,zǒng
胆,B,n,I-Test,月,dǎn
固,M,n,I-Test,囗,gù
醇,E,n,I-Test,酉,chún
、,S,x,O,UNK,UNK
高,B,n,B-Test,高,gāo
密,M,n,I-Test,宀,mì
度,E,n,I-Test,广,dù
脂,B,n,I-Test,月,zhī
蛋,M,n,I-Test,虫,dàn
白,E,n,I-Test,白,bái
胆,B,n,I-Test,月,dǎn
固,M,n,I-Test,囗,gù
醇,E,n,I-Test,酉,chún
、,S,x,O,UNK,UNK
低,B,n,B-Test,亻,dī
密,M,n,I-Test,宀,mì
度,E,n,I-Test,广,dù
脂,B,n,I-Test,月,zhī
蛋,M,n,I-Test,虫,dàn
白,E,n,I-Test,白,bái
胆,B,n,I-Test,月,dǎn
固,M,n,I-Test,囗,gù
醇,E,n,I-Test,酉,chún
水,B,n,O,水,shuǐ
平,E,n,O,干,píng
亚,S,j,B-Disease,二,yà
临,B,vn,I-Disease,丨,lín
床,E,vn,I-Disease,广,chuáng
甲,S,n,I-Disease,田,jiǎ
减,B,vn,I-Disease,冫,jiǎn
组,E,vn,O,纟,zǔ
较,S,d,O,车,jiào
甲,B,l,B-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,E,l,I-Test,月,xiàn
功,B,n,I-Test,力,gōng
能,E,n,I-Test,月,néng
正,B,d,O,止,zhèng
常,E,d,O,巾,cháng
组,B,v,O,纟,zǔ
明,E,v,O,日,míng
LB,S,x,O,UNK,UNK
显,S,v,O,日,xiǎn
升,B,v,O,十,shēng
高,E,v,O,高,gāo
(,S,x,O,UNK,UNK
P,S,x,O,UNK,UNK
<,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
.,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
而,S,c,O,而,ér
男,B,n,O,田,nán
性,E,n,O,忄,xìng
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
组,B,n,O,纟,zǔ
间,E,n,O,门,jiān
差,B,n,O,工,chà
异,E,n,O,廾,yì
无,S,v,O,一,wú
统,B,nt,O,纟,tǒng
计,M,nt,O,讠,jì
学,E,nt,O,子,xué
意,B,n,O,心,yì
义,E,n,O,丶,yì
(,S,x,O,UNK,UNK
P,S,x,O,UNK,UNK
>,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
.,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
甲,B,l,B-Test,田,jiǎ
状,M,l,I-Test,犬,zhuàng
腺,E,l,I-Test,月,xiàn
功,B,n,I-Test,力,gōng
能,E,n,I-Test,月,néng
正,B,d,O,止,zhèng
常,E,d,O,巾,cháng
组,S,zg,O,纟,zǔ
