word,bound,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
学,B,n,O,子,xué
科,E,n,O,禾,kē
开,B,v,O,廾,kāi
放,E,v,O,攵,fàng
实,B,n,O,宀,shí
验,M,n,O,马,yàn
室,E,n,O,宀,shì
LB,S,x,O,UNK,UNK
维,B,nr,B-Drug,纟,wéi
生,M,nr,I-Drug,生,shēng
素,E,nr,I-Drug,糸,sù
SPACE,S,x,I-Drug,UNK,UNK
D,S,x,I-Drug,UNK,UNK
SPACE,S,x,O,UNK,UNK
对,S,p,O,寸,duì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
大,B,n,O,大,dà
鼠,E,n,O,鼠,shǔ
骨,S,n,B-Anatomy,骨,gǔ
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
的,S,uj,O,白,dí
影,B,vn,O,彡,yǐng
响,E,vn,O,口,xiǎng
及,B,c,O,又,jí
其,E,c,O,八,qí
LB,S,x,O,UNK,UNK
机,B,n,O,木,jī
制,E,n,O,刂,zhì
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
芳,E,nr,O,艹,fāng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,S,nr,O,王,wáng
庆,B,v,O,广,qìng
祝,E,v,O,礻,zhù
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
秦,B,nr,O,禾,qín
贵,M,nr,O,贝,guì
军,E,nr,O,冖,jūn
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
赵,B,nr,O,走,zhào
艳,M,nr,O,色,yàn
艳,E,nr,O,色,yàn
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
晓,M,nr,O,日,xiǎo
静,E,nr,O,青,jìng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
杨,B,nr,O,木,yáng
慧,M,nr,O,心,huì
霞,E,nr,O,雨,xiá
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
刘,B,nr,O,刂,liú
飞,E,nr,O,飞,fēi
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
摘,B,v,O,扌,zhāi
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
目,B,n,O,目,mù
的,E,n,O,白,dí
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
探,B,v,O,扌,tàn
讨,E,v,O,讠,tǎo
活,B,n,B-Drug,氵,huó
性,E,n,I-Drug,忄,xìng
维,B,nr,I-Drug,纟,wéi
生,M,nr,I-Drug,生,shēng
素,E,nr,I-Drug,糸,sù
SPACE,S,x,I-Drug,UNK,UNK
D,S,x,I-Drug,UNK,UNK
SPACE,S,x,O,UNK,UNK
对,S,p,O,寸,duì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
大,B,n,O,大,dà
鼠,E,n,O,鼠,shǔ
骨,S,n,B-Anatomy,骨,gǔ
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
