word,bound,flag,label,radical,pinyin
心,B,n,B-Disease,心,xīn
血,M,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
疾,B,n,I-Disease,疒,jí
病,E,n,I-Disease,疒,bìng
合,B,v,O,口,hé
并,E,v,O,干,bìng
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
口,B,n,B-Drug,口,kǒu
服,E,n,I-Drug,月,fú
降,B,n,I-Drug,阝,jiàng
糖,M,n,I-Drug,米,táng
药,E,n,I-Drug,艹,yào
物,S,zg,I-Drug,牜,wù
应,B,v,O,广,yīng
用,E,v,O,用,yòng
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
LB,S,x,O,UNK,UNK
高,B,nr,O,高,gāo
颖,E,nr,O,页,yǐng
SPACE,S,x,O,UNK,UNK
杨,B,nr,O,木,yáng
光,M,nr,O,儿,guāng
燃,E,nr,O,火,rán
SPACE,S,x,O,UNK,UNK
周,B,nr,O,口,zhōu
迎,M,nr,O,辶,yíng
生,E,nr,O,生,shēng
SPACE,S,x,O,UNK,UNK
洪,B,t,O,氵,hóng
天,E,t,O,大,tiān
配,S,v,O,酉,pèi
SPACE,S,x,O,UNK,UNK
姜,B,nr,O,女,jiāng
红,E,nr,O,纟,hóng
孙,B,nr,O,子,sūn
宁,M,nr,O,宀,níng
玲,E,nr,O,王,líng
严,B,nr,O,一,yán
晓,M,nr,O,日,xiǎo
伟,E,nr,O,亻,wěi
SPACE,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
建,M,nr,O,廴,jiàn
军,E,nr,O,冖,jūn
LB,S,x,O,UNK,UNK
董,B,nr,O,艹,dǒng
吁,E,nr,O,口,xū
钢,S,n,O,钅,gāng
SPACE,S,x,O,UNK,UNK
李,S,nr,O,木,lǐ
新,B,v,O,斤,xīn
立,E,v,O,立,lì
SPACE,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
凌,E,nr,O,冫,líng
SPACE,S,x,O,UNK,UNK
杨,B,nr,O,木,yáng
萍,E,nr,O,艹,píng
SPACE,S,x,O,UNK,UNK
李,S,nr,O,木,lǐ
全,B,n,O,入,quán
民,E,n,O,乛,mín
唐,B,nr,O,口,táng
梅,E,nr,O,木,méi
谌,B,nr,O,讠,chén
贻,M,nr,O,贝,yí
璞,E,nr,O,王,pú
SPACE,S,x,O,UNK,UNK
马,S,n,O,马,mǎ
长,B,n,O,长,cháng
生,E,n,O,生,shēng
LB,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
流,B,n,O,氵,liú
行,M,n,O,行,háng
病,M,n,O,疒,bìng
学,E,n,O,子,xué
调,B,vn,O,讠,tiáo
查,E,vn,O,木,chá
显,B,v,O,日,xiǎn
示,E,v,O,示,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
岁,S,m,O,山,suì
及,B,c,O,又,jí
以,E,c,O,人,yǐ
LB,S,x,O,UNK,UNK
上,S,f,O,一,shàng
人,B,n,O,人,rén
群,E,n,O,羊,qún
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
病,M,n,O,疒,bìng
率,E,n,O,玄,shuài
为,S,p,O,丶,wéi
NUM,B,m,O,UNK,UNK
.,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
%,S,x,O,UNK,UNK
⋯,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
调,B,vn,O,讠,tiáo
查,E,vn,O,木,chá
的,S,uj,O,白,dí
全,B,n,O,入,quán
国,E,n,O,囗,guó
LB,S,x,O,UNK,UNK
成,B,n,O,戈,chéng
年,M,n,O,干,nián
人,E,n,O,人,rén
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
病,M,n,O,疒,bìng
率,E,n,O,玄,shuài
为,S,p,O,丶,wéi
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
.,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
%,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
⋯,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
国,B,n,O,囗,guó
际,E,n,O,阝,jì
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
联,B,j,O,耳,lián
盟,E,j,O,皿,méng
LB,S,x,O,UNK,UNK
发,B,v,O,又,fā
布,E,v,O,巾,bù
的,S,uj,O,白,dí
第,S,m,O,竹,dì
NUM,S,m,O,UNK,UNK
版,S,n,O,片,bǎn
“,S,x,O,UNK,UNK
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
地,B,n,O,土,dì
图,E,n,O,囗,tú
”,S,x,O,UNK,UNK
公,B,v,O,八,gōng
布,E,v,O,巾,bù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
",",S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
患,B,n,O,心,huàn
病,E,n,O,疒,bìng
人,S,n,O,人,rén
LB,S,x,O,UNK,UNK
数,S,m,O,攵,shù
为,S,p,O,丶,wéi
