word,bound,flag,label,radical,pinyin
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,n,O,囗,guó
家,E,n,O,宀,jiā
重,B,n,O,里,zhòng
点,E,n,O,灬,diǎn
研,B,j,O,石,yán
发,E,j,O,又,fā
计,B,n,O,讠,jì
划,E,n,O,刂,huá
重,B,a,O,里,zhòng
大,E,a,O,大,dà
慢,B,b,O,忄,màn
性,E,b,O,忄,xìng
非,S,h,O,非,fēi
传,B,n,O,亻,chuán
染,M,n,O,木,rǎn
性,E,n,O,忄,xìng
疾,B,n,O,疒,jí
病,E,n,O,疒,bìng
防,B,vn,O,阝,fáng
控,E,vn,O,扌,kòng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
重,B,n,O,里,zhòng
点,E,n,O,灬,diǎn
专,B,n,O,一,zhuān
项,E,n,O,页,xiàng
SPACE,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
Y,B,eng,O,UNK,UNK
F,M,eng,O,UNK,UNK
C,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,E,eng,O,UNK,UNK
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
浙,B,ns,O,氵,zhè
江,M,ns,O,氵,jiāng
省,E,ns,O,目,shěng
重,B,a,O,里,zhòng
大,E,a,O,大,dà
科,B,n,O,禾,kē
技,E,n,O,扌,jì
专,B,n,O,一,zhuān
项,E,n,O,页,xiàng
SPACE,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
C,B,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
NUM,E,eng,O,UNK,UNK
-,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
浙,B,ns,O,氵,zhè
江,M,ns,O,氵,jiāng
省,E,ns,O,目,shěng
医,B,n,O,匚,yī
学,E,n,O,子,xué
重,B,n,O,里,zhòng
点,M,n,O,灬,diǎn
学,M,n,O,子,xué
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
创,B,v,O,刂,chuàng
新,E,v,O,斤,xīn
学,B,n,O,子,xué
科,E,n,O,禾,kē
),S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
