word,bound,flag,label,radical,pinyin
针,B,p,O,钅,zhēn
对,E,p,O,寸,duì
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
与,S,p,O,一,yǔ
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,M,n,O,禾,kē
手,M,n,O,手,shǒu
术,E,n,O,木,shù
规,B,n,O,见,guī
范,E,n,O,艹,fàn
的,S,uj,O,白,dí
LB,S,x,O,UNK,UNK
立,B,n,O,立,lì
场,E,n,O,土,cháng
声,B,n,O,士,shēng
明,E,n,O,日,míng
LB,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
医,B,n,O,匚,yī
师,E,n,O,巾,shī
协,B,n,O,十,xié
会,E,n,O,人,huì
外,B,n,O,夕,wài
科,E,n,O,禾,kē
医,B,n,O,匚,yī
师,E,n,O,巾,shī
分,B,n,O,刀,fēn
会,E,n,O,人,huì
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
与,S,p,O,一,yǔ
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
医,B,n,O,匚,yī
师,E,n,O,巾,shī
委,B,n,O,女,wěi
员,M,n,O,口,yuán
会,E,n,O,人,huì
LB,S,x,O,UNK,UNK
中,B,nt,O,丨,zhōng
华,M,nt,O,十,huá
医,M,nt,O,匚,yī
学,M,nt,O,子,xué
会,E,nt,O,人,huì
外,B,n,O,夕,wài
科,E,n,O,禾,kē
分,B,n,O,刀,fēn
会,E,n,O,人,huì
甲,B,l,O,田,jiǎ
状,M,l,O,犬,zhuàng
腺,E,l,O,月,xiàn
与,S,p,O,一,yǔ
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
外,B,nt,O,夕,wài
科,M,nt,O,禾,kē
学,E,nt,O,子,xué
组,S,zg,O,纟,zǔ
LB,S,x,O,UNK,UNK
我,B,r,O,戈,wǒ
国,E,r,O,囗,guó
肥,B,a,B-Disease,月,féi
胖,E,a,I-Disease,月,pàng
与,S,p,O,一,yǔ
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
减,B,v,O,冫,jiǎn
重,E,v,O,里,zhòng
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
外,B,n,O,夕,wài
科,E,n,O,禾,kē
),S,x,O,UNK,UNK
事,B,n,O,亅,shì
业,E,n,O,一,yè
LB,S,x,O,UNK,UNK
起,B,v,O,走,qǐ
源,M,v,O,氵,yuán
于,E,v,O,二,yú
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
郑,S,ns,O,阝,zhèng
成,B,n,O,戈,chéng
竹,E,n,O,竹,zhú
教,B,n,O,攵,jiào
授,E,n,O,扌,shòu
开,B,v,O,廾,kāi
展,E,v,O,尸,zhǎn
的,S,uj,O,白,dí
第,B,m,O,竹,dì
一,M,m,O,一,yī
例,E,m,O,亻,lì
腹,B,n,B-Operation,月,fù
腔,M,n,I-Operation,月,qiāng
镜,E,n,I-Operation,钅,jìng
垂,B,v,I-Operation,土,chuí
直,E,v,I-Operation,目,zhí
LB,S,x,I-Operation,UNK,UNK
胃,S,n,I-Operation,月,wèi
绑,B,n,I-Operation,纟,bǎng
带,E,n,I-Operation,巾,dài
术,S,v,I-Operation,木,shù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
经,B,p,O,纟,jīng
过,E,p,O,辶,guò
近,S,t,O,辶,jìn
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
的,S,uj,O,白,dí
发,B,vn,O,又,fā
展,E,vn,O,尸,zhǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
国,B,s,O,囗,guó
内,E,s,O,冂,nèi
开,B,v,O,廾,kāi
展,E,v,O,尸,zhǎn
手,B,n,O,手,shǒu
术,E,n,O,木,shù
的,S,uj,O,白,dí
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
LB,S,x,O,UNK,UNK
已,B,d,O,己,yǐ
经,E,d,O,纟,jīng
超,B,v,O,走,chāo
过,E,v,O,辶,guò
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
家,S,m,O,宀,jiā
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
手,B,n,O,手,shǒu
术,E,n,O,木,shù
例,B,n,O,亻,lì
数,E,n,O,攵,shù
近,B,t,O,辶,jìn
年,E,t,O,干,nián
也,S,d,O,乙,yě
呈,B,v,O,口,chéng
现,E,v,O,见,xiàn
快,B,n,O,忄,kuài
速,M,n,O,辶,sù
增,M,n,O,土,zēng
长,E,n,O,长,cháng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
LB,S,x,O,UNK,UNK
是,S,v,O,日,shì
令,B,nrt,O,人,líng
人,E,nrt,O,人,rén
可,B,v,O,口,kě
喜,E,v,O,口,xǐ
也,S,d,O,乙,yě
值,B,v,O,亻,zhí
得,E,v,O,彳,dé
欣,B,v,O,欠,xīn
慰,E,v,O,心,wèi
的,S,uj,O,白,dí
事,S,n,O,亅,shì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
为,B,p,O,丶,wéi
了,E,p,O,乙,liǎo
指,B,n,O,扌,zhǐ
导,E,n,O,寸,dǎo
及,S,c,O,又,jí
规,B,n,O,见,guī
范,E,n,O,艹,fàn
该,S,r,O,讠,gāi
学,S,n,O,子,xué
LB,S,x,O,UNK,UNK
科,S,n,O,禾,kē
的,S,uj,O,白,dí
健,B,a,O,亻,jiàn
康,E,a,O,广,kāng
发,B,vn,O,又,fā
展,E,vn,O,尸,zhǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
经,B,p,O,纟,jīng
过,E,p,O,辶,guò
一,B,d,O,一,yī
定,E,d,O,宀,dìng
的,S,uj,O,白,dí
临,B,l,O,丨,lín
床,M,l,O,广,chuáng
实,M,l,O,宀,shí
践,E,l,O,足,jiàn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,nt,O,丨,zhōng
华,M,nt,O,十,huá
医,M,nt,O,匚,yī
学,M,nt,O,子,xué
会,E,nt,O,人,huì
外,S,f,O,夕,wài
LB,S,x,O,UNK,UNK
科,B,n,O,禾,kē
学,E,n,O,子,xué
分,B,n,O,刀,fēn
会,E,n,O,人,huì
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,E,n,O,氵,mì
外,B,nt,O,夕,wài
科,M,nt,O,禾,kē
学,E,nt,O,子,xué
组,S,zg,O,纟,zǔ
联,B,v,O,耳,lián
合,E,v,O,口,hé
腹,B,n,O,月,fù
腔,M,n,O,月,qiāng
镜,E,n,O,钅,jìng
与,S,p,O,一,yǔ
内,B,n,O,冂,nèi
镜,E,n,O,钅,jìng
外,B,nt,O,夕,wài
科,M,nt,O,禾,kē
学,E,nt,O,子,xué
LB,S,x,O,UNK,UNK
组,S,zg,O,纟,zǔ
、,S,x,O,UNK,UNK
胃,B,n,O,月,wèi
肠,E,n,O,月,cháng
外,B,nt,O,夕,wài
科,M,nt,O,禾,kē
学,E,nt,O,子,xué
组,B,v,O,纟,zǔ
及,E,v,O,又,jí
外,B,n,O,夕,wài
科,M,n,O,禾,kē
手,M,n,O,手,shǒu
术,E,n,O,木,shù
学,B,n,O,子,xué
学,E,n,O,子,xué
组,S,zg,O,纟,zǔ
分,B,d,O,刀,fēn
别,E,d,O,刂,bié
于,S,p,O,二,yú
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
LB,S,x,O,UNK,UNK
和,S,c,O,口,hé
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
先,B,t,O,儿,xiān
后,E,t,O,口,hòu
制,B,v,O,刂,zhì
订,E,v,O,讠,dìng
和,S,c,O,口,hé
颁,B,v,O,页,bān
布,E,v,O,巾,bù
了,S,ul,O,乙,liǎo
《,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
肥,B,n,O,月,féi
胖,M,n,O,月,pàng
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
LB,S,x,O,UNK,UNK
指,B,n,O,扌,zhǐ
南,E,n,O,十,nán
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
》,S,x,O,UNK,UNK
及,S,c,O,又,jí
《,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
指,B,n,O,扌,zhǐ
导,E,n,O,寸,dǎo
LB,S,x,O,UNK,UNK
意,B,n,O,心,yì
见,E,n,O,见,jiàn
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
》,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
医,B,n,O,匚,yī
师,E,n,O,巾,shī
协,B,n,O,十,xié
会,E,n,O,人,huì
外,B,n,O,夕,wài
科,E,n,O,禾,kē
医,B,n,O,匚,yī
师,E,n,O,巾,shī
分,B,n,O,刀,fēn
会,E,n,O,人,huì
LB,S,x,O,UNK,UNK
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
和,S,c,O,口,hé
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
外,B,n,O,夕,wài
科,E,n,O,禾,kē
医,B,n,O,匚,yī
师,E,n,O,巾,shī
委,B,n,O,女,wěi
员,M,n,O,口,yuán
会,E,n,O,人,huì
(,S,x,O,UNK,UNK
C,B,eng,O,UNK,UNK
h,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
S,B,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
y,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
f,B,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
r,E,eng,O,UNK,UNK
LB,S,x,O,UNK,UNK
M,B,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
b,M,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
c,E,eng,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
a,B,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
d,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
B,B,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
c,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
S,B,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
g,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
r,M,eng,O,UNK,UNK
y,E,eng,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
C,B,eng,O,UNK,UNK
S,M,eng,O,UNK,UNK
M,M,eng,O,UNK,UNK
B,M,eng,O,UNK,UNK
S,E,eng,O,UNK,UNK
),S,x,O,UNK,UNK
组,B,v,O,纟,zǔ
建,E,v,O,廴,jiàn
成,B,v,O,戈,chéng
立,E,v,O,立,lì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
月,S,m,O,月,yuè
C,B,eng,O,UNK,UNK
S,M,eng,O,UNK,UNK
M,M,eng,O,UNK,UNK
B,M,eng,O,UNK,UNK
S,E,eng,O,UNK,UNK
发,B,v,O,又,fā
表,E,v,O,衣,biǎo
了,S,ul,O,乙,liǎo
《,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
和,S,c,O,口,hé
NUM,S,m,O,UNK,UNK
型,S,k,O,土,xíng
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
LB,S,x,O,UNK,UNK
外,B,n,O,夕,wài
科,E,n,O,禾,kē
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
指,B,n,O,扌,zhǐ
南,E,n,O,十,nán
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
》,S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
年,S,m,O,干,nián
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
月,S,m,O,月,yuè
人,B,n,O,人,rén
民,E,n,O,乛,mín
卫,B,an,O,卩,wèi
生,E,an,O,生,shēng
出,B,v,O,凵,chū
版,E,v,O,片,bǎn
LB,S,x,O,UNK,UNK
社,S,n,O,礻,shè
出,B,v,O,凵,chū
版,E,v,O,片,bǎn
了,S,ul,O,乙,liǎo
《,S,x,O,UNK,UNK
肥,B,a,O,月,féi
胖,E,a,O,月,pàng
与,S,p,O,一,yǔ
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
病,S,n,O,疒,bìng
外,B,nt,O,夕,wài
科,M,nt,O,禾,kē
学,E,nt,O,子,xué
》,S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
旨,B,v,O,日,zhǐ
在,E,v,O,土,zài
规,B,n,O,见,guī
范,E,n,O,艹,fàn
该,S,r,O,讠,gāi
学,B,n,O,子,xué
科,E,n,O,禾,kē
LB,S,x,O,UNK,UNK
的,S,uj,O,白,dí
发,B,vn,O,又,fā
展,E,vn,O,尸,zhǎn
及,S,c,O,又,jí
应,B,v,O,广,yīng
用,E,v,O,用,yòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
但,B,c,O,亻,dàn
是,E,c,O,日,shì
在,S,p,O,土,zài
学,B,n,O,子,xué
科,E,n,O,禾,kē
蓬,B,i,O,艹,péng
勃,M,i,O,力,bó
发,M,i,O,又,fā
展,E,i,O,尸,zhǎn
的,S,uj,O,白,dí
同,B,c,O,口,tóng
时,E,c,O,日,shí
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
少,B,m,O,小,shǎo
部,E,m,O,阝,bù
LB,S,x,O,UNK,UNK
分,S,v,O,刀,fēn
医,B,n,O,匚,yī
生,E,n,O,生,shēng
缺,B,v,O,缶,quē
乏,E,v,O,丿,fá
学,B,l,O,子,xué
科,M,l,O,禾,kē
专,M,l,O,一,zhuān
业,E,l,O,一,yè
培,B,vn,O,土,péi
训,E,vn,O,讠,xùn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
特,B,d,O,牜,tè
别,E,d,O,刂,bié
是,S,v,O,日,shì
在,S,p,O,土,zài
少,B,m,O,小,shǎo
部,M,m,O,阝,bù
分,E,m,O,刀,fēn
基,B,n,O,土,jī
层,E,n,O,尸,céng
医,S,n,O,匚,yī
LB,S,x,O,UNK,UNK
院,S,n,O,阝,yuàn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
存,B,v,O,子,cún
在,E,v,O,土,zài
一,B,m,O,一,yī
些,E,m,O,二,xiē
不,S,d,O,一,bù
规,B,n,O,见,guī
范,E,n,O,艹,fàn
的,S,uj,O,白,dí
问,B,n,O,门,wèn
题,E,n,O,页,tí
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
如,S,v,O,女,rú
:,S,x,O,UNK,UNK
不,S,d,O,一,bù
注,B,v,O,氵,zhù
意,E,v,O,心,yì
手,B,n,O,手,shǒu
术,E,n,O,木,shù
适,B,v,O,辶,shì
用,E,v,O,用,yòng
证,S,n,O,讠,zhèng
LB,S,x,O,UNK,UNK
范,B,n,O,艹,fàn
围,E,n,O,囗,wéi
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
超,S,v,O,走,chāo
手,B,n,O,手,shǒu
术,E,n,O,木,shù
指,B,n,O,扌,zhǐ
征,E,n,O,彳,zhēng
盲,B,n,O,目,máng
目,E,n,O,目,mù
追,B,v,O,辶,zhuī
求,E,v,O,水,qiú
手,B,n,O,手,shǒu
术,E,n,O,木,shù
量,S,n,O,里,liáng
的,S,uj,O,白,dí
增,B,v,O,土,zēng
加,E,v,O,力,jiā
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
夸,B,v,O,大,kuā
大,E,v,O,大,dà
手,B,n,O,手,shǒu
术,E,n,O,木,shù
LB,S,x,O,UNK,UNK
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
效,B,n,O,攵,xiào
果,E,n,O,木,guǒ
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
不,S,d,O,一,bù
