word,bound,flag,label,radical,pinyin
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
胰,B,n,B-Drug,月,yí
岛,M,n,I-Drug,山,dǎo
素,E,n,I-Drug,糸,sù
促,B,v,I-Drug,亻,cù
泌,E,v,I-Drug,氵,mì
剂,S,ng,I-Drug,刂,jì
应,B,v,O,广,yīng
用,E,v,O,用,yòng
的,S,uj,O,白,dí
LB,S,x,O,UNK,UNK
专,B,n,O,一,zhuān
家,E,n,O,宀,jiā
共,B,n,O,八,gòng
识,E,n,O,讠,shí
LB,S,x,O,UNK,UNK
随,B,p,O,阝,suí
着,E,p,O,目,zhuó
社,B,n,O,礻,shè
会,E,n,O,人,huì
经,B,n,O,纟,jīng
济,E,n,O,氵,jì
的,S,uj,O,白,dí
发,B,vn,O,又,fā
展,E,vn,O,尸,zhǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
病,M,n,O,疒,bìng
率,E,n,O,玄,shuài
逐,B,d,O,辶,zhú
渐,E,d,O,氵,jiàn
增,B,v,O,土,zēng
加,E,v,O,力,jiā
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
已,S,d,O,己,yǐ
成,B,v,O,戈,chéng
为,E,v,O,丶,wéi
严,S,a,O,一,yán
LB,S,x,O,UNK,UNK
重,S,a,O,里,zhòng
的,S,uj,O,白,dí
世,B,n,O,一,shì
界,M,n,O,田,jiè
性,E,n,O,忄,xìng
问,B,n,O,门,wèn
题,E,n,O,页,tí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
特,B,d,O,牜,tè
别,E,d,O,刂,bié
是,S,v,O,日,shì
其,S,r,O,八,qí
慢,B,b,B-Disease,忄,màn
性,E,b,I-Disease,忄,xìng
并,B,l,I-Disease,干,bìng
发,M,l,I-Disease,又,fā
症,E,l,I-Disease,疒,zhèng
影,B,vn,O,彡,yǐng
响,E,vn,O,口,xiǎng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
的,S,uj,O,白,dí
生,S,vn,O,生,shēng
LB,S,x,O,UNK,UNK
活,S,vn,O,氵,huó
质,B,n,O,贝,zhì
量,E,n,O,里,liáng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
甚,B,d,O,甘,shèn
至,E,d,O,至,zhì
威,B,vn,O,女,wēi
胁,E,vn,O,月,xié
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
的,S,uj,O,白,dí
生,B,vn,O,生,shēng
命,E,vn,O,口,mìng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
给,S,p,O,纟,gěi
社,B,n,O,礻,shè
会,E,n,O,人,huì
、,S,x,O,UNK,UNK
家,B,n,O,宀,jiā
庭,E,n,O,广,tíng
以,B,c,O,人,yǐ
及,E,c,O,又,jí
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
带,B,v,O,巾,dài
来,E,v,O,木,lái
沉,B,a,O,氵,chén
重,E,a,O,里,zhòng
LB,S,x,O,UNK,UNK
的,S,uj,O,白,dí
经,B,n,O,纟,jīng
济,M,n,O,氵,jì
负,M,n,O,贝,fù
担,E,n,O,扌,dān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
的,S,uj,O,白,dí
流,B,n,O,氵,liú
行,M,n,O,行,háng
病,M,n,O,疒,bìng
学,E,n,O,子,xué
调,B,vn,O,讠,tiáo
查,E,vn,O,木,chá
显,B,v,O,日,xiǎn
示,E,v,O,示,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
岁,S,m,O,山,suì
以,B,f,O,人,yǐ
上,E,f,O,一,shàng
人,B,n,O,人,rén
群,E,n,O,羊,qún
NUM,S,x,B-Disease,UNK,UNK
LB,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
病,M,n,O,疒,bìng
率,E,n,O,玄,shuài
达,S,v,O,辶,dá
NUM,B,m,O,UNK,UNK
.,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
%,S,x,O,UNK,UNK
⋯,S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
且,S,c,O,一,qiě
近,S,t,O,辶,jìn
NUM,S,m,O,UNK,UNK
/,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
的,S,uj,O,白,dí
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
H,B,eng,B-Test,UNK,UNK
B,M,eng,I-Test,UNK,UNK
A,M,eng,I-Test,UNK,UNK
NUM,M,eng,I-Test,UNK,UNK
C,E,eng,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
得,B,v,O,彳,dé
不,M,v,O,一,bù
到,E,v,O,刂,dào
有,S,v,O,月,yǒu
LB,S,x,O,UNK,UNK
效,S,n,O,攵,xiào
控,B,v,O,扌,kòng
制,E,v,O,刂,zhì
(,S,x,O,UNK,UNK
H,B,eng,B-Test,UNK,UNK
B,M,eng,I-Test,UNK,UNK
A,M,eng,I-Test,UNK,UNK
NUM,M,eng,I-Test,UNK,UNK
C,E,eng,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
≤,S,x,B-Test_Value,UNK,UNK
NUM,S,x,I-Test_Value,UNK,UNK
%,S,x,I-Test_Value,UNK,UNK
),S,x,O,UNK,UNK
‘,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
.,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
%,S,x,O,UNK,UNK
的,S,uj,O,白,dí
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
因,S,p,O,囗,yīn
未,S,d,O,木,wèi
被,S,p,O,衤,bèi
诊,B,v,O,讠,zhěn
断,E,v,O,斤,duàn
而,S,c,O,而,ér
无,B,n,O,一,wú
法,E,n,O,氵,fǎ
及,S,c,O,又,jí
LB,S,x,O,UNK,UNK
早,S,a,O,日,zǎo
进,B,v,O,辶,jìn
行,E,v,O,行,háng
有,B,a,O,月,yǒu
效,E,a,O,攵,xiào
的,S,uj,O,白,dí
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
和,S,c,O,口,hé
指,B,n,O,扌,zhǐ
导,E,n,O,寸,dǎo
【,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
J,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
发,B,v,O,又,fā
生,E,v,O,生,shēng
的,S,uj,O,白,dí
病,B,n,O,疒,bìng
理,E,n,O,王,lǐ
生,B,n,O,生,shēng
理,M,n,O,王,lǐ
特,M,n,O,牜,tè
点,E,n,O,灬,diǎn
与,S,p,O,一,yǔ
欧,B,ns,O,欠,ōu
美,M,ns,O,八,měi
国,M,ns,O,囗,guó
家,E,ns,O,宀,jiā
存,B,v,O,子,cún
在,E,v,O,土,zài
LB,S,x,O,UNK,UNK
差,B,n,O,工,chà
异,E,n,O,廾,yì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
B,S,x,B-Reason,UNK,UNK
细,B,n,I-Reason,纟,xì
胞,E,n,I-Reason,月,bāo
胰,B,n,I-Reason,月,yí
岛,M,n,I-Reason,山,dǎo
素,E,n,I-Reason,糸,sù
分,B,v,I-Reason,刀,fēn
泌,E,v,I-Reason,氵,mì
功,B,n,I-Reason,力,gōng
能,E,n,I-Reason,月,néng
下,B,v,I-Reason,一,xià
降,E,v,I-Reason,阝,jiàng
比,S,p,O,比,bǐ
胰,B,n,B-Reason,月,yí
岛,M,n,I-Reason,山,dǎo
素,E,n,I-Reason,糸,sù
敏,B,n,I-Reason,攵,mǐn
感,M,n,I-Reason,心,gǎn
性,E,n,I-Reason,忄,xìng
降,B,v,I-Reason,阝,jiàng
低,E,v,I-Reason,亻,dī
更,S,d,O,曰,gēng
明,B,a,O,日,míng
显,E,a,O,日,xiǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
且,S,zg,O,一,qiě
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
肾,B,n,I-Disease,月,shèn
病,E,n,I-Disease,疒,bìng
发,B,n,O,又,fā
生,M,n,O,生,shēng
率,E,n,O,玄,shuài
更,S,d,O,曰,gēng
高,S,a,O,高,gāo
(,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
c,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
o,S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
b,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
№,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
),S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
因,B,c,O,囗,yīn
此,E,c,O,止,cǐ
根,B,p,O,木,gēn
据,E,p,O,扌,jù
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
LB,S,x,O,UNK,UNK
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
自,B,r,O,自,zì
身,E,r,O,身,shēn
特,B,n,O,牜,tè
点,E,n,O,灬,diǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
进,B,v,O,辶,jìn
行,E,v,O,行,háng
合,B,vn,O,口,hé
理,E,vn,O,王,lǐ
的,S,uj,O,白,dí
降,B,n,O,阝,jiàng
糖,E,n,O,米,táng
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
努,B,ad,O,力,nǔ
力,E,ad,O,力,lì
控,B,v,O,扌,kòng
制,E,v,O,刂,zhì
其,B,r,O,八,qí
他,E,r,O,亻,tā
LB,S,x,O,UNK,UNK
多,B,m,O,夕,duō
种,E,m,O,禾,zhǒng
f,B,eng,O,UNK,UNK
I,M,eng,O,UNK,UNK
I,M,eng,O,UNK,UNK
L,E,eng,O,UNK,UNK
管,S,vn,O,竹,guǎn
病,B,v,O,疒,bìng
变,E,v,O,又,biàn
危,B,an,O,㔾,wēi
险,E,an,O,阝,xiǎn
因,B,n,O,囗,yīn
素,E,n,O,糸,sù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
降,B,v,O,阝,jiàng
低,E,v,O,亻,dī
血,B,n,B-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
并,B,l,I-Disease,干,bìng
发,M,l,I-Disease,又,fā
症,E,l,I-Disease,疒,zhèng
风,B,n,O,风,fēng
险,E,n,O,阝,xiǎn
和,S,c,O,口,hé
提,B,v,O,扌,tí
高,E,v,O,高,gāo
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
生,B,vn,O,生,shēng
活,E,vn,O,氵,huó
LB,S,x,O,UNK,UNK
质,B,n,O,贝,zhì
量,E,n,O,里,liáng
是,S,v,O,日,shì
目,B,t,O,目,mù
前,E,t,O,刂,qián
亟,B,v,O,二,jí
需,E,v,O,雨,xū
解,B,v,O,角,jiě
决,E,v,O,冫,jué
的,S,uj,O,白,dí
问,B,n,O,门,wèn
题,E,n,O,页,tí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
尽,B,c,O,尸,jìn
管,E,c,O,竹,guǎn
随,B,p,O,阝,suí
着,E,p,O,目,zhuó
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
防,B,v,O,阝,fáng
治,E,v,O,氵,zhì
进,B,vn,O,辶,jìn
展,E,vn,O,尸,zhǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
新,S,a,O,斤,xīn
降,S,v,B-Drug,阝,jiàng
LB,S,x,I-Drug,UNK,UNK
糖,S,zg,I-Drug,米,táng
药,B,n,I-Drug,艹,yào
物,E,n,I-Drug,牜,wù
不,B,d,O,一,bù
断,E,d,O,斤,duàn
问,B,n,O,门,wèn
世,E,n,O,一,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
而,S,c,O,而,ér
多,B,m,O,夕,duō
数,E,m,O,攵,shù
权,B,nr,O,木,quán
威,E,nr,O,女,wēi
指,B,n,O,扌,zhǐ
南,E,n,O,十,nán
仍,S,d,O,亻,réng
将,S,d,O,寸,jiāng
胰,B,n,B-Drug,月,yí
岛,M,n,I-Drug,山,dǎo
素,E,n,I-Drug,糸,sù
促,B,v,I-Drug,亻,cù
泌,E,v,I-Drug,氵,mì
剂,S,ng,I-Drug,刂,jì
作,B,v,O,亻,zuò
为,E,v,O,丶,wéi
成,B,n,O,戈,chéng
人,E,n,O,人,rén
NUM,S,x,B-Disease,UNK,UNK
LB,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
的,S,uj,O,白,dí
一,B,m,O,一,yī
线,E,m,O,纟,xiàn
药,B,n,O,艹,yào
物,E,n,O,牜,wù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
英,B,ns,O,艹,yīng
国,E,ns,O,囗,guó
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
前,B,n,O,刂,qián
瞻,M,n,O,目,zhān
性,E,n,O,忄,xìng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
(,S,x,O,UNK,UNK
U,B,eng,O,UNK,UNK
K,M,eng,O,UNK,UNK
P,M,eng,O,UNK,UNK
D,M,eng,O,UNK,UNK
S,E,eng,O,UNK,UNK
),S,x,O,UNK,UNK
及,S,c,O,又,jí
LB,S,x,O,UNK,UNK
其,S,r,O,八,qí
后,B,v,O,口,hòu
续,E,v,O,纟,xù
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
与,S,p,O,一,yǔ
糖,B,n,O,米,táng
尿,M,n,O,尸,niào
病,E,n,O,疒,bìng
和,S,c,O,口,hé
心,B,n,B-Disease,心,xīn
血,M,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
疾,B,n,I-Disease,疒,jí
病,E,n,I-Disease,疒,bìng
行,B,vn,O,行,háng
动,E,vn,O,力,dòng
(,S,x,O,UNK,UNK
A,B,eng,O,UNK,UNK
D,M,eng,O,UNK,UNK
V,M,eng,O,UNK,UNK
A,M,eng,O,UNK,UNK
N,M,eng,O,UNK,UNK
C,M,eng,O,UNK,UNK
E,E,eng,O,UNK,UNK
),S,x,O,UNK,UNK
等,S,u,O,竹,děng
多,S,m,O,夕,duō
个,B,n,O,人,gè
人,E,n,O,人,rén
LB,S,x,O,UNK,UNK
型,S,k,O,土,xíng
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
证,B,n,O,讠,zhèng
实,E,n,O,宀,shí
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
磺,B,nz,B-Drug,石,huáng
脲,E,nz,I-Drug,月,niào
类,S,q,I-Drug,米,lèi
促,B,v,I-Drug,亻,cù
泌,E,v,I-Drug,氵,mì
剂,S,ng,I-Drug,刂,jì
或,B,c,O,戈,huò
以,E,c,O,人,yǐ
其,S,r,O,八,qí
为,S,p,O,丶,wéi
基,B,n,O,土,jī
础,E,n,O,石,chǔ
的,S,uj,O,白,dí
降,B,n,O,阝,jiàng
糖,E,n,O,米,táng
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
可,B,a,O,口,kě
显,E,a,O,日,xiǎn
LB,S,x,O,UNK,UNK
著,S,n,O,艹,zhù
提,B,v,O,扌,tí
高,E,v,O,高,gāo
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
的,S,uj,O,白,dí
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
达,B,n,O,辶,dá
标,M,n,O,木,biāo
率,E,n,O,玄,shuài
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
降,B,v,O,阝,jiàng
低,E,v,O,亻,dī
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
血,B,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
并,B,l,I-Disease,干,bìng
发,M,l,I-Disease,又,fā
症,E,l,I-Disease,疒,zhèng
LB,S,x,O,UNK,UNK
风,B,n,O,风,fēng
险,E,n,O,阝,xiǎn
(,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
b,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
),S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
”,S,x,O,UNK,UNK
J,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
由,B,c,O,田,yóu
于,E,c,O,二,yú
胰,B,n,B-Drug,月,yí
岛,M,n,I-Drug,山,dǎo
素,E,n,I-Drug,糸,sù
促,B,v,I-Drug,亻,cù
泌,E,v,I-Drug,氵,mì
剂,S,ng,I-Drug,刂,jì
的,S,uj,O,白,dí
发,B,vn,O,又,fā
展,E,vn,O,尸,zhǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
其,S,r,O,八,qí
种,B,n,O,禾,zhǒng
类,E,n,O,米,lèi
逐,B,d,O,辶,zhú
渐,E,d,O,氵,jiàn
增,B,v,O,土,zēng
多,E,v,O,夕,duō
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
为,B,p,O,丶,wéi
了,E,p,O,乙,liǎo
针,B,p,O,钅,zhēn
对,E,p,O,寸,duì
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
的,S,uj,O,白,dí
自,B,r,O,自,zì
身,E,r,O,身,shēn
特,B,n,O,牜,tè
点,E,n,O,灬,diǎn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
更,S,d,O,曰,gēng
有,B,a,O,月,yǒu
效,E,a,O,攵,xiào
指,B,n,O,扌,zhǐ
导,E,n,O,寸,dǎo
临,S,v,O,丨,lín
LB,S,x,O,UNK,UNK
对,S,p,O,寸,duì
胰,B,n,B-Drug,月,yí
岛,M,n,I-Drug,山,dǎo
素,E,n,I-Drug,糸,sù
促,B,v,I-Drug,亻,cù
泌,E,v,I-Drug,氵,mì
剂,S,ng,I-Drug,刂,jì
在,S,p,O,土,zài
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
成,B,n,O,戈,chéng
人,E,n,O,人,rén
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
应,B,v,O,广,yīng
用,E,v,O,用,yòng
进,B,v,O,辶,jìn
行,E,v,O,行,háng
了,S,ul,O,乙,liǎo
多,B,m,O,夕,duō
次,E,m,O,欠,cì
LB,S,x,O,UNK,UNK
认,B,ad,O,讠,rèn
真,E,ad,O,目,zhēn
的,S,uj,O,白,dí
讨,B,v,O,讠,tǎo
论,E,v,O,讠,lùn
并,S,c,O,干,bìng
达,B,v,O,辶,dá
成,E,v,O,戈,chéng
了,S,ul,O,乙,liǎo
共,B,n,O,八,gòng
识,E,n,O,讠,shí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
共,B,n,O,八,gòng
识,E,n,O,讠,shí
中,S,f,O,丨,zhōng
的,S,uj,O,白,dí
证,B,n,O,讠,zhèng
据,E,n,O,扌,jù
等,B,b,O,竹,děng
级,E,b,O,纟,jí
根,B,p,O,木,gēn
据,E,p,O,扌,jù
牛,B,nr,O,牛,niú
津,E,nr,O,氵,jīn
循,B,vn,O,彳,xún
证,E,vn,O,讠,zhèng
医,S,n,O,匚,yī
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
表,S,v,O,衣,biǎo
NUM,S,m,O,UNK,UNK
证,B,n,O,讠,zhèng
据,E,n,O,扌,jù
等,B,n,O,竹,děng
级,M,n,O,纟,jí
分,M,n,O,刀,fēn
类,E,n,O,米,lèi
“,S,x,O,UNK,UNK
⋯,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
证,B,n,O,讠,zhèng
据,E,n,O,扌,jù
等,B,b,O,竹,děng
级,E,b,O,纟,jí
SPACE,S,x,O,UNK,UNK
证,B,n,O,讠,zhèng
据,E,n,O,扌,jù
来,B,n,O,木,lái
源,E,n,O,氵,yuán
LB,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
a,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
SPACE,S,x,O,UNK,UNK
忡,S,x,O,忄,chōng
质,S,ng,O,贝,zhì
相,B,d,O,目,xiāng
同,E,d,O,口,tóng
的,S,uj,O,白,dí
随,B,l,O,阝,suí
机,M,l,O,木,jī
对,M,l,O,寸,duì
照,E,l,O,灬,zhào
试,B,vn,O,讠,shì
验,E,vn,O,马,yàn
的,S,uj,O,白,dí
系,B,n,O,糸,xì
统,E,n,O,纟,tǒng
评,B,n,O,讠,píng
价,E,n,O,亻,jià
LB,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
b,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
SPACE,S,x,O,UNK,UNK
可,B,v,O,口,kě
信,E,v,O,亻,xìn
区,B,n,O,匚,qū
间,E,n,O,门,jiān
狭,B,b,O,犭,xiá
小,E,b,O,小,xiǎo
的,S,uj,O,白,dí
单,B,b,O,十,dān
个,E,b,O,人,gè
随,B,l,O,阝,suí
机,M,l,O,木,jī
对,M,l,O,寸,duì
照,E,l,O,灬,zhào
试,B,vn,O,讠,shì
验,E,vn,O,马,yàn
LB,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
c,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
SPACE,S,x,O,UNK,UNK
未,S,d,O,木,wèi
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
时,S,n,O,日,shí
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
所,B,b,O,户,suǒ
有,E,b,O,月,yǒu
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
均,S,d,O,土,jūn
死,B,v,B-Disease,歹,sǐ
亡,E,v,I-Disease,亠,wáng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
而,S,c,O,而,ér
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
后,S,f,O,口,hòu
某,B,r,O,木,mǒu
些,E,r,O,二,xiē
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
生,B,v,O,生,shēng
存,E,v,O,子,cún
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
或,S,c,O,戈,huò
LB,S,x,O,UNK,UNK
未,S,d,O,木,wèi
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
时,S,n,O,日,shí
某,B,r,O,木,mǒu
些,E,r,O,二,xiē
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
死,B,v,B-Disease,歹,sǐ
亡,E,v,I-Disease,亠,wáng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
而,S,c,O,而,ér
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
后,S,f,O,口,hòu
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
均,S,d,O,土,jūn
未,S,d,O,木,wèi
死,B,v,O,歹,sǐ
亡,E,v,O,亠,wáng
LB,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
a,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
SPACE,S,x,O,UNK,UNK
性,B,n,O,忄,xìng
质,E,n,O,贝,zhì
相,B,d,O,目,xiāng
同,E,d,O,口,tóng
的,S,uj,O,白,dí
队,B,n,O,阝,duì
列,E,n,O,刂,liè
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
的,S,uj,O,白,dí
系,B,n,O,糸,xì
统,E,n,O,纟,tǒng
评,B,n,O,讠,píng
价,E,n,O,亻,jià
LB,S,x,O,UNK,UNK
NUM,S,m,O,UNK,UNK
b,S,eng,O,UNK,UNK
级,S,q,O,纟,jí
SPACE,S,x,O,UNK,UNK
个,B,n,O,人,gè
别,E,n,O,刂,bié
的,S,uj,O,白,dí
队,B,n,O,阝,duì
列,E,n,O,刂,liè
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
或,S,c,O,戈,huò
低,B,n,O,亻,dī
质,M,n,O,贝,zhì
量,E,n,O,里,liáng
的,S,uj,O,白,dí
随,B,l,O,阝,suí
机,M,l,O,木,jī
对,M,l,O,寸,duì
照,E,l,O,灬,zhào
试,B,vn,O,讠,shì
验,E,vn,O,马,yàn
(,S,x,O,UNK,UNK
脱,B,v,O,月,tuō
落,E,v,O,艹,là
或,S,c,O,戈,huò
失,S,v,O,大,shī
LB,S,x,O,UNK,UNK
访,B,v,O,讠,fǎng
大,E,v,O,大,dà
