word,bound,flag,label,radical,pinyin
综,B,vn,O,纟,zōng
述,E,vn,O,辶,shù
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
项,B,n,O,页,xiàng
目,E,n,O,目,mù
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
表,B,n,O,衣,biǎo
观,E,n,O,见,guān
遗,B,vn,O,辶,yí
传,E,vn,O,亻,chuán
调,B,vn,O,讠,tiáo
控,E,vn,O,扌,kòng
在,S,p,O,土,zài
胰,B,n,B-Anatomy,月,yí
岛,E,n,I-Anatomy,山,dǎo
SPACE,S,x,I-Anatomy,UNK,UNK
β,S,x,I-Anatomy,UNK,UNK
SPACE,S,x,I-Anatomy,UNK,UNK
细,B,n,I-Anatomy,纟,xì
胞,E,n,I-Anatomy,月,bāo
功,B,n,O,力,gōng
能,E,n,O,月,néng
调,B,vn,O,讠,tiáo
控,E,vn,O,扌,kòng
中,S,f,O,丨,zhōng
的,S,uj,O,白,dí
研,B,n,O,石,yán
究,M,n,O,穴,jiū
进,M,n,O,辶,jìn
展,E,n,O,尸,zhǎn
LB,S,x,O,UNK,UNK
苏,B,nr,O,艹,sū
静,E,nr,O,青,jìng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
刘,S,nr,O,刂,liú
珺,S,zg,O,王,jùn
玲,S,nr,O,王,líng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
丁,B,nr,O,一,dīng
晓,M,nr,O,日,xiǎo
颖,E,nr,O,页,yǐng
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
表,B,n,O,衣,biǎo
观,E,n,O,见,guān
遗,B,vn,O,辶,yí
传,E,vn,O,亻,chuán
是,S,v,O,日,shì
指,S,v,O,扌,zhǐ
在,S,p,O,土,zài
SPACE,S,x,O,UNK,UNK
D,B,eng,O,UNK,UNK
N,M,eng,O,UNK,UNK
A,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
序,B,n,O,广,xù
列,E,n,O,刂,liè
不,S,d,O,一,bù
发,B,v,O,又,fā
生,E,v,O,生,shēng
改,B,v,O,攵,gǎi
变,E,v,O,又,biàn
情,B,n,O,忄,qíng
况,E,n,O,冫,kuàng
下,S,f,O,一,xià
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
基,B,n,O,土,jī
因,E,n,O,囗,yīn
表,B,v,O,衣,biǎo
达,E,v,O,辶,dá
发,B,v,O,又,fā
生,E,v,O,生,shēng
可,S,v,O,口,kě
遗,B,n,O,辶,yí
传,M,n,O,亻,chuán
性,E,n,O,忄,xìng
改,B,v,O,攵,gǎi
变,E,v,O,又,biàn
的,S,uj,O,白,dí
现,B,n,O,见,xiàn
象,E,n,O,豕,xiàng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
表,B,n,O,衣,biǎo
观,E,n,O,见,guān
遗,S,n,O,辶,yí
LB,S,x,O,UNK,UNK
传,S,v,O,亻,chuán
在,S,p,O,土,zài
疾,B,n,O,疒,jí
病,E,n,O,疒,bìng
发,B,v,O,又,fā
生,E,v,O,生,shēng
发,B,vn,O,又,fā
展,E,vn,O,尸,zhǎn
中,S,f,O,丨,zhōng
发,B,v,O,又,fā
挥,E,v,O,扌,huī
重,B,a,O,里,zhòng
要,E,a,O,覀,yào
作,B,v,O,亻,zuò
用,E,v,O,用,yòng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
其,S,r,O,八,qí
机,B,n,O,木,jī
制,E,n,O,刂,zhì
十,B,i,O,十,shí
分,M,i,O,刀,fēn
复,M,i,O,夂,fù
杂,E,i,O,木,zá
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
包,B,v,O,勹,bāo
括,E,v,O,扌,kuò
SPACE,S,x,O,UNK,UNK
D,B,eng,B-Reason,UNK,UNK
N,M,eng,I-Reason,UNK,UNK
A,E,eng,I-Reason,UNK,UNK
SPACE,S,x,I-Reason,UNK,UNK
甲,B,nz,I-Reason,田,jiǎ
基,M,nz,I-Reason,土,jī
化,E,nz,I-Reason,亻,huà
、,S,x,O,UNK,UNK
组,B,l,B-Reason,纟,zǔ
蛋,M,l,I-Reason,虫,dàn
白,E,l,I-Reason,白,bái
修,B,v,I-Reason,亻,xiū
饰,E,v,I-Reason,饣,shì
和,S,c,O,口,hé
非,S,h,B-Reason,非,fēi
编,B,n,I-Reason,纟,biān
码,E,n,I-Reason,石,mǎ
SPACE,S,x,I-Reason,UNK,UNK
R,B,eng,I-Reason,UNK,UNK
N,M,eng,I-Reason,UNK,UNK
A,E,eng,I-Reason,UNK,UNK
SPACE,S,x,O,UNK,UNK
等,S,u,O,竹,děng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
NUM,S,x,B-Disease,UNK,UNK
LB,S,x,I-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
是,S,v,O,日,shì
一,B,m,O,一,yī
种,E,m,O,禾,zhǒng
由,S,p,O,田,yóu
遗,B,vn,O,辶,yí
传,E,vn,O,亻,chuán
和,S,c,O,口,hé
环,B,n,O,王,huán
境,M,n,O,土,jìng
因,M,n,O,囗,yīn
素,E,n,O,糸,sù
共,B,d,O,八,gòng
同,E,d,O,口,tóng
