word,bound,flag,label,radical,pinyin
综,B,vn,O,纟,zōng
述,E,vn,O,辶,shù
LB,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
尧,E,nr,O,兀,yáo
、,S,x,O,UNK,UNK
吕,S,nr,O,口,lǚ
朝,B,ns,O,月,zhāo
阳,E,ns,O,阝,yáng
、,S,x,O,UNK,UNK
于,B,nr,O,二,yú
明,M,nr,O,日,míng
香,E,nr,O,香,xiāng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
海,B,s,O,氵,hǎi
口,E,s,O,口,kǒu
",",S,x,O,UNK,UNK
海,B,ns,O,氵,hǎi
南,M,ns,O,十,nán
省,E,ns,O,目,shěng
农,B,n,O,冖,nóng
垦,E,n,O,土,kěn
总,B,n,O,心,zǒng
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
陈,B,nr,O,阝,chén
显,M,nr,O,日,xiǎn
英,E,nr,O,艹,yīng
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
白,B,n,B-Drug,白,bái
细,M,n,I-Drug,纟,xì
胞,E,n,I-Drug,月,bāo
介,B,n,I-Drug,人,jiè
素,E,n,I-Drug,糸,sù
SPACE,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
受,B,n,I-Drug,又,shòu
体,E,n,I-Drug,亻,tǐ
拮,B,n,I-Drug,扌,jié
抗,M,n,I-Drug,扌,kàng
剂,E,n,I-Drug,刂,jì
对,S,p,O,寸,duì
器,B,l,B-Operation,口,qì
官,M,l,I-Operation,宀,guān
移,M,l,I-Operation,禾,yí
植,E,l,I-Operation,木,zhí
受,B,n,O,又,shòu
体,E,n,O,亻,tǐ
糖,S,zg,O,米,táng
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
的,S,uj,O,白,dí
影,B,vn,O,彡,yǐng
响,E,vn,O,口,xiǎng
LB,S,x,O,UNK,UNK
何,B,nr,O,亻,hé
顺,M,nr,O,页,shùn
梅,E,nr,O,木,méi
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
尧,E,nr,O,兀,yáo
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
陈,B,nr,O,阝,chén
显,M,nr,O,日,xiǎn
英,E,nr,O,艹,yīng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
吕,S,nr,O,口,lǚ
朝,B,ns,O,月,zhāo
阳,E,ns,O,阝,yáng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
于,B,nr,O,二,yú
明,M,nr,O,日,míng
香,E,nr,O,香,xiāng
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
新,B,b,O,斤,xīn
型,E,b,O,土,xíng
的,S,uj,O,白,dí
抗,S,vn,O,扌,kàng
排,B,n,O,扌,pái
异,E,n,O,廾,yì
药,B,n,O,艹,yào
物,E,n,O,牜,wù
SPACE,S,x,O,UNK,UNK
I,B,eng,B-Drug,UNK,UNK
L,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
受,B,n,I-Drug,又,shòu
体,E,n,I-Drug,亻,tǐ
拮,B,n,I-Drug,扌,jié
抗,M,n,I-Drug,扌,kàng
剂,E,n,I-Drug,刂,jì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
包,B,v,O,勹,bāo
括,E,v,O,扌,kuò
巴,B,ns,B-Drug,巳,bā
利,E,ns,I-Drug,刂,lì
昔,S,tg,I-Drug,日,xī
单,B,n,I-Drug,十,dān
抗,E,n,I-Drug,扌,kàng
和,S,c,O,口,hé
达,B,nrt,B-Drug,辶,dá
利,E,nrt,I-Drug,刂,lì
珠,S,ng,I-Drug,王,zhū
单,B,n,I-Drug,十,dān
抗,E,n,I-Drug,扌,kàng
已,S,d,O,己,yǐ
被,S,p,O,衤,bèi
广,B,a,O,广,guǎng
泛,E,a,O,氵,fàn
用,B,v,O,用,yòng
于,E,v,O,二,yú
降,B,v,O,阝,jiàng
低,E,v,O,亻,dī
器,B,n,B-Disease,口,qì
官,E,n,I-Disease,宀,guān
LB,S,x,I-Disease,UNK,UNK
移,B,v,I-Disease,禾,yí
植,E,v,I-Disease,木,zhí
后,S,f,I-Disease,口,hòu
急,B,n,I-Disease,心,jí
性,E,n,I-Disease,忄,xìng
排,B,v,I-Disease,扌,pái
斥,E,v,I-Disease,斤,chì
反,B,vn,I-Disease,又,fǎn
应,E,vn,I-Disease,广,yīng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
其,S,r,O,八,qí
对,S,p,O,寸,duì
器,B,l,B-SideEff,口,qì
官,M,l,I-SideEff,宀,guān
移,M,l,I-SideEff,禾,yí
植,E,l,I-SideEff,木,zhí
受,B,n,I-SideEff,又,shòu
体,E,n,I-SideEff,亻,tǐ
糖,S,zg,I-SideEff,米,táng
代,B,v,I-SideEff,亻,dài
谢,E,v,I-SideEff,讠,xiè
的,S,uj,O,白,dí
影,B,vn,O,彡,yǐng
响,E,vn,O,口,xiǎng
也,S,d,O,乙,yě
日,B,n,O,日,rì
益,E,n,O,皿,yì
受,B,v,O,又,shòu
到,E,v,O,刂,dào
关,B,v,O,丷,guān
注,E,v,O,氵,zhù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
然,B,c,O,灬,rán
而,E,c,O,而,ér
其,S,r,O,八,qí
确,B,ad,O,石,què
切,E,ad,O,刀,qiē
作,B,v,O,亻,zuò
