word,bound,flag,label,radical,pinyin
基,B,n,O,土,jī
础,E,n,O,石,chǔ
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
LB,S,x,O,UNK,UNK
基,B,n,O,土,jī
金,M,n,O,金,jīn
项,M,n,O,页,xiàng
目,E,n,O,目,mù
:,S,x,O,UNK,UNK
国,B,nt,O,囗,guó
家,M,nt,O,宀,jiā
自,M,nt,O,自,zì
然,M,nt,O,灬,rán
科,M,nt,O,禾,kē
学,M,nt,O,子,xué
基,M,nt,O,土,jī
金,E,nt,O,金,jīn
资,B,n,O,贝,zī
助,E,n,O,力,zhù
项,B,n,O,页,xiàng
目,E,n,O,目,mù
(,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
),S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
上,B,ns,O,一,shàng
海,M,ns,O,氵,hǎi
市,E,ns,O,巾,shì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
研,B,n,O,石,yán
究,M,n,O,穴,jiū
所,E,n,O,户,suǒ
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
上,B,ns,O,一,shàng
海,M,ns,O,氵,hǎi
市,E,ns,O,巾,shì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
重,B,n,O,里,zhòng
点,E,n,O,灬,diǎn
实,B,n,O,宀,shí
验,M,n,O,马,yàn
室,E,n,O,宀,shì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
上,B,ns,O,一,shàng
海,M,ns,O,氵,hǎi
市,E,ns,O,巾,shì
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
医,S,n,O,匚,yī
LB,S,x,O,UNK,UNK
学,S,n,O,子,xué
中,B,n,O,丨,zhōng
心,E,n,O,心,xīn
(,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
蓉,E,nr,O,艹,róng
、,S,x,O,UNK,UNK
俞,B,nr,O,人,yú
立,M,nr,O,立,lì
波,E,nr,O,氵,bō
、,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
梅,M,nr,O,木,méi
芳,E,nr,O,艹,fāng
、,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
连,M,nr,O,辶,lián
喜,E,nr,O,口,xǐ
、,S,x,O,UNK,UNK
陆,B,nr,O,阝,lù
俊,M,nr,O,亻,jùn
茜,E,nr,O,艹,qiàn
、,S,x,O,UNK,UNK
包,B,nr,O,勹,bāo
玉,M,nr,O,玉,yù
倩,E,nr,O,亻,qiàn
、,S,x,O,UNK,UNK
贾,B,nr,O,贝,gǔ
伟,M,nr,O,亻,wěi
平,E,nr,O,干,píng
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
普,B,a,O,日,pǔ
外,E,a,O,夕,wài
LB,S,x,O,UNK,UNK
科,S,n,O,禾,kē
(,S,x,O,UNK,UNK
郭,B,nr,O,阝,guō
明,M,nr,O,日,míng
高,E,nr,O,高,gāo
),S,x,O,UNK,UNK
