word,bound,flag,label,radical,pinyin
大,B,n,O,大,dà
学,E,n,O,子,xué
第,B,m,O,竹,dì
一,E,m,O,一,yī
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
郭,B,nr,O,阝,guō
晓,M,nr,O,日,xiǎo
蕙,E,nr,O,艹,huì
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
心,B,n,O,心,xīn
内,M,n,O,冂,nèi
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
霍,B,nr,O,雨,huò
勇,E,nr,O,力,yǒng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
南,B,ns,O,十,nán
京,E,ns,O,亠,jīng
鼓,B,n,O,鼓,gǔ
楼,E,n,O,木,lóu
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
朱,S,nr,O,木,zhū
大,B,nz,O,大,dà
龙,E,nz,O,龙,lóng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
四,B,nt,O,囗,sì
川,M,nt,O,川,chuān
大,M,nt,O,大,dà
学,E,nt,O,子,xué
华,B,ns,O,十,huá
西,E,ns,O,覀,xī
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
童,B,nr,O,立,tóng
南,M,nr,O,十,nán
伟,E,nr,O,亻,wěi
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
安,M,nt,O,宀,ān
贞,M,nt,O,贝,zhēn
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
肾,S,n,O,月,shèn
内,S,f,O,冂,nèi
LB,S,x,O,UNK,UNK
科,S,n,O,禾,kē
(,S,x,O,UNK,UNK
谌,B,nr,O,讠,chén
贻,M,nr,O,贝,yí
璞,E,nr,O,王,pú
),S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
流,B,n,O,氵,liú
行,M,n,O,行,háng
病,E,n,O,疒,bìng
研,B,n,O,石,yán
究,M,n,O,穴,jiū
室,E,n,O,宀,shì
(,S,x,O,UNK,UNK
赵,B,nr,O,走,zhào
冬,E,nr,O,夂,dōng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
第,B,nt,O,竹,dì
四,M,nt,O,囗,sì
军,M,nt,O,冖,jūn
医,M,nt,O,匚,yī
大,M,nt,O,大,dà
学,E,nt,O,子,xué
唐,S,nr,O,口,táng
都,S,d,O,阝,dū
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
焦,B,nr,O,灬,jiāo
凯,E,nr,O,几,kǎi
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
火,B,n,O,火,huǒ
箭,E,n,O,竹,jiàn
军,S,n,O,冖,jūn
总,B,n,O,心,zǒng
医,M,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
李,S,nr,O,木,lǐ
全,B,n,O,入,quán
民,E,n,O,乛,mín
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,nt,O,丨,zhōng
山,M,nt,O,山,shān
大,M,nt,O,大,dà
学,E,nt,O,子,xué
孙,S,zg,O,子,sūn
≥,S,x,O,UNK,UNK
仙,S,ng,O,亻,xiān
纪,B,n,O,纟,jì
念,E,n,O,心,niàn
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,S,n,O,冂,nèi
分,S,v,O,刀,fēn
LB,S,x,O,UNK,UNK
泌,B,nz,O,氵,mì
科,E,nz,O,禾,kē
(,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
焱,E,nr,O,火,yàn
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
哈,B,ns,O,口,hā
尔,M,ns,O,小,ěr
滨,E,ns,O,氵,bīn
医,B,n,O,匚,yī
科,M,n,O,禾,kē
大,M,n,O,大,dà
学,E,n,O,子,xué
附,B,b,O,阝,fù
属,E,b,O,尸,shǔ
第,B,m,O,竹,dì
一,E,m,O,一,yī
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
艳,M,nr,O,色,yàn
波,E,nr,O,氵,bō
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
北,B,nt,O,匕,běi
京,M,nt,O,亠,jīng
协,M,nt,O,十,xié
和,M,nt,O,口,hé
医,M,nt,O,匚,yī
院,E,nt,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
李,B,nr,O,木,lǐ
玉,M,nr,O,玉,yù
秀,E,nr,O,禾,xiù
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
南,B,nt,O,十,nán
昌,M,nt,O,日,chāng
大,M,nt,O,大,dà
学,E,nt,O,子,xué
第,B,m,O,竹,dì
一,E,m,O,一,yī
附,B,b,O,阝,fù
属,E,b,O,尸,shǔ
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
刘,B,nr,O,刂,liú
建,M,nr,O,廴,jiàn
英,E,nr,O,艹,yīng
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
上,B,nt,O,一,shàng
海,M,nt,O,氵,hǎi
交,M,nt,O,亠,jiāo
通,M,nt,O,辶,tōng
大,M,nt,O,大,dà
学,E,nt,O,子,xué
附,B,b,O,阝,fù
属,E,b,O,尸,shǔ
第,B,m,O,竹,dì
一,E,m,O,一,yī
人,B,n,O,人,rén
民,E,n,O,乛,mín
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
彭,S,nr,O,彡,péng
永,B,ns,O,水,yǒng
德,E,ns,O,彳,dé
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
广,B,ns,O,广,guǎng
西,E,ns,O,覀,xī
医,B,n,O,匚,yī
科,M,n,O,禾,kē
大,M,n,O,大,dà
学,E,n,O,子,xué
附,B,b,O,阝,fù
属,E,b,O,尸,shǔ
第,B,m,O,竹,dì
一,E,m,O,一,yī
医,B,n,O,匚,yī
院,E,n,O,阝,yuàn
内,B,n,O,冂,nèi
分,M,n,O,刀,fēn
泌,M,n,O,氵,mì
科,E,n,O,禾,kē
(,S,x,O,UNK,UNK
秦,B,nr,O,禾,qín
映,M,nr,O,日,yìng
芬,E,nr,O,艹,fēn
),S,x,O,UNK,UNK
;,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
上,B,nt,O,一,shàng
