word,bound,flag,label,radical,pinyin
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
岁,S,m,O,山,suì
以,B,f,O,人,yǐ
上,E,f,O,一,shàng
人,B,n,O,人,rén
口,E,n,O,口,kǒu
的,S,uj,O,白,dí
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
患,B,n,O,心,huàn
病,M,n,O,疒,bìng
率,E,n,O,玄,shuài
已,B,d,O,己,yǐ
经,E,d,O,纟,jīng
达,S,v,O,辶,dá
LB,S,x,O,UNK,UNK
到,S,v,O,刂,dào
NUM,B,m,O,UNK,UNK
.,M,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
%,S,x,O,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
传,B,n,O,亻,chuán
统,E,n,O,纟,tǒng
降,B,n,B-Reason,阝,jiàng
糖,M,n,I-Reason,米,táng
药,E,n,I-Reason,艹,yào
物,S,ng,I-Reason,牜,wù
在,S,p,O,土,zài
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
的,S,uj,O,白,dí
防,B,v,O,阝,fáng
治,E,v,O,氵,zhì
中,S,f,O,丨,zhōng
发,B,v,O,又,fā
挥,E,v,O,扌,huī
了,S,ul,O,乙,liǎo
LB,S,x,O,UNK,UNK
重,B,a,O,里,zhòng
要,E,a,O,覀,yào
作,B,v,O,亻,zuò
用,E,v,O,用,yòng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
但,S,c,O,亻,dàn
仍,S,d,O,亻,réng
存,B,v,O,子,cún
在,E,v,O,土,zài
低,B,n,B-Symptom,亻,dī
血,M,n,I-Symptom,血,xiě
糖,E,n,I-Symptom,米,táng
、,S,x,O,UNK,UNK
体,B,nr,B-Symptom,亻,tǐ
重,M,nr,I-Symptom,里,zhòng
增,M,nr,I-Symptom,土,zēng
加,E,nr,I-Symptom,力,jiā
、,S,x,O,UNK,UNK
增,B,v,O,土,zēng
加,E,v,O,力,jiā
心,B,n,B-Disease,心,xīn
血,M,n,I-Disease,血,xiě
管,E,n,I-Disease,竹,guǎn
LB,S,x,I-Disease,UNK,UNK
风,B,n,I-Disease,风,fēng
险,E,n,I-Disease,阝,xiǎn
以,B,c,O,人,yǐ
及,E,c,O,又,jí
药,B,n,B-Reason,艹,yào
物,E,n,I-Reason,牜,wù
继,B,v,I-Reason,纟,jì
发,E,v,I-Reason,又,fā
失,B,a,I-Reason,大,shī
效,E,a,I-Reason,攵,xiào
使,S,v,O,亻,shǐ
血,B,n,O,血,xiě
糖,E,n,B-Symptom,米,táng
控,B,v,I-Symptom,扌,kòng
制,E,v,I-Symptom,刂,zhì
进,B,n,I-Symptom,辶,jìn
行,M,n,I-Symptom,行,háng
性,E,n,I-Symptom,忄,xìng
恶,B,v,I-Symptom,心,è
化,E,v,I-Symptom,亻,huà
等,S,u,O,竹,děng
局,B,n,O,尸,jú
限,E,n,O,阝,xiàn
LB,S,x,O,UNK,UNK
性,S,n,O,忄,xìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
二,S,m,B-Drug,二,èr
肽,B,n,I-Drug,月,tài
基,E,n,I-Drug,土,jī
肽,B,n,I-Drug,月,tài
酶,E,n,I-Drug,酉,méi
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
(,S,x,I-Drug,UNK,UNK
d,B,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
e,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
d,M,eng,I-Drug,UNK,UNK
y,M,eng,I-Drug,UNK,UNK
l,E,eng,I-Drug,UNK,UNK
SPACE,S,x,I-Drug,UNK,UNK
p,B,eng,I-Drug,UNK,UNK
e,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
d,M,eng,I-Drug,UNK,UNK
a,M,eng,I-Drug,UNK,UNK
s,M,eng,I-Drug,UNK,UNK
e,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
",",S,x,I-Drug,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,I-Drug,UNK,UNK
D,B,eng,I-Drug,UNK,UNK
P,M,eng,I-Drug,UNK,UNK
P,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
),S,x,I-Drug,UNK,UNK
抑,S,zg,I-Drug,扌,yì
LB,S,x,I-Drug,UNK,UNK
制,B,n,I-Drug,刂,zhì
剂,E,n,I-Drug,刂,jì
是,S,v,O,日,shì
近,B,t,O,辶,jìn
年,E,t,O,干,nián
研,B,j,O,石,yán
发,E,j,O,又,fā
的,S,uj,O,白,dí
口,B,n,B-Method,口,kǒu
服,E,n,I-Method,月,fú
降,B,n,I-Drug,阝,jiàng
糖,M,n,I-Drug,米,táng
药,E,n,I-Drug,艹,yào
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
因,S,p,O,囗,yīn
作,B,v,O,亻,zuò
用,E,v,O,用,yòng
机,B,n,O,木,jī
制,E,n,O,刂,zhì
独,B,a,O,犭,dú
特,E,a,O,牜,tè
、,S,x,O,UNK,UNK
疗,S,n,O,疒,liáo
LB,S,x,O,UNK,UNK
效,S,n,O,攵,xiào
确,B,v,O,石,què
定,E,v,O,宀,dìng
、,S,x,O,UNK,UNK
低,B,n,B-Symptom,亻,dī
血,M,n,I-Symptom,血,xiě
糖,E,n,I-Symptom,米,táng
发,B,n,O,又,fā
生,M,n,O,生,shēng
率,E,n,O,玄,shuài
少,S,a,O,小,shǎo
、,S,x,O,UNK,UNK
对,S,p,O,寸,duì
体,B,n,B-Test,亻,tǐ
重,E,n,I-Test,里,zhòng
中,B,n,O,丨,zhōng
性,E,n,O,忄,xìng
作,B,v,O,亻,zuò
用,E,v,O,用,yòng
或,S,c,O,戈,huò
轻,B,d,O,车,qīng
度,E,d,O,广,dù
降,S,v,O,阝,jiàng
LB,S,x,O,UNK,UNK
低,S,a,O,亻,dī
、,S,x,O,UNK,UNK
心,B,n,O,心,xīn
血,M,n,O,血,xiě
管,E,n,O,竹,guǎn
安,B,nr,O,宀,ān
全,M,nr,O,入,quán
性,E,nr,O,忄,xìng
良,B,a,O,艮,liáng
好,E,a,O,女,hǎo
等,S,u,O,竹,děng
特,B,n,O,牜,tè
点,E,n,O,灬,diǎn
受,B,v,O,又,shòu
到,E,v,O,刂,dào
普,B,ad,O,日,pǔ
遍,E,ad,O,辶,biàn
关,B,v,O,丷,guān
注,E,v,O,氵,zhù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
应,S,v,O,广,yīng
LB,S,x,O,UNK,UNK
用,S,p,O,用,yòng
越,B,d,O,走,yuè
来,M,d,O,木,lái
越,E,d,O,走,yuè
广,B,a,O,广,guǎng
泛,E,a,O,氵,fàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
D,B,eng,B-Drug,UNK,UNK
P,M,eng,I-Drug,UNK,UNK
P,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
抑,B,nz,I-Drug,扌,yì
制,M,nz,I-Drug,刂,zhì
剂,E,nz,I-Drug,刂,jì
减,B,v,O,冫,jiǎn
少,E,v,O,小,shǎo
体,B,s,O,亻,tǐ
内,E,s,O,冂,nèi
胰,S,n,O,月,yí
高,B,n,O,高,gāo
血,M,n,B-Test,血,xiě
糖,M,n,I-Test,米,táng
素,E,n,O,糸,sù
样,S,n,O,木,yàng
LB,S,x,O,UNK,UNK
肽,S,zg,O,月,tài
-,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
g,B,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
c,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
g,M,eng,O,UNK,UNK
o,M,eng,O,UNK,UNK
n,E,eng,O,UNK,UNK
-,S,x,O,UNK,UNK
l,B,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
k,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
p,B,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
p,M,eng,O,UNK,UNK
t,M,eng,O,UNK,UNK
i,M,eng,O,UNK,UNK
d,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
-,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
G,B,eng,B-Anatomy,UNK,UNK
L,M,eng,I-Anatomy,UNK,UNK
P,E,eng,I-Anatomy,UNK,UNK
-,S,x,I-Anatomy,UNK,UNK
NUM,S,x,I-Anatomy,UNK,UNK
),S,x,O,UNK,UNK
降,B,v,O,阝,jiàng
解,E,v,O,角,jiě
而,S,c,O,而,ér
增,B,v,O,土,zēng
加,E,v,O,力,jiā
循,B,vn,O,彳,xún
环,E,vn,O,王,huán
LB,S,x,O,UNK,UNK
G,B,eng,B-Anatomy,UNK,UNK
L,M,eng,I-Anatomy,UNK,UNK
P,E,eng,I-Anatomy,UNK,UNK
-,S,x,I-Anatomy,UNK,UNK
NUM,S,x,I-Anatomy,UNK,UNK
浓,B,n,O,氵,nóng
度,E,n,O,广,dù
NUM,S,x,B-Level,UNK,UNK
~,S,x,I-Level,UNK,UNK
NUM,S,m,I-Level,UNK,UNK
倍,S,m,I-Level,亻,bèi
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
G,B,eng,B-Anatomy,UNK,UNK
L,M,eng,I-Anatomy,UNK,UNK
P,E,eng,I-Anatomy,UNK,UNK
-,S,x,I-Anatomy,UNK,UNK
NUM,S,x,I-Anatomy,UNK,UNK
通,B,p,O,辶,tōng
过,E,p,O,辶,guò
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
依,B,n,O,亻,yī
赖,M,n,O,贝,lài
性,E,n,O,忄,xìng
刺,B,v,O,刂,cì
激,E,v,O,氵,jī
胰,B,n,B-Anatomy,月,yí
岛,E,n,I-Anatomy,山,dǎo
β,S,x,I-Anatomy,UNK,UNK
LB,S,x,I-Anatomy,UNK,UNK
细,B,n,I-Anatomy,纟,xì
胞,E,n,I-Anatomy,月,bāo
分,B,v,O,刀,fēn
泌,E,v,O,氵,mì
胰,B,n,O,月,yí
岛,M,n,O,山,dǎo
素,E,n,O,糸,sù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
抑,B,v,O,扌,yì
制,E,v,O,刂,zhì
胰,B,n,B-Anatomy,月,yí
岛,E,n,I-Anatomy,山,dǎo
α,S,x,I-Anatomy,UNK,UNK
细,B,n,I-Anatomy,纟,xì
胞,E,n,I-Anatomy,月,bāo
分,B,v,O,刀,fēn
泌,E,v,O,氵,mì
胰,S,n,O,月,yí
高,B,n,O,高,gāo
血,M,n,B-Test,血,xiě
糖,M,n,I-Test,米,táng
素,E,n,O,糸,sù
而,S,c,O,而,ér
LB,S,x,O,UNK,UNK
发,B,v,O,又,fā
挥,E,v,O,扌,huī
降,B,v,O,阝,jiàng
低,E,v,O,亻,dī
血,B,n,B-Test,血,xiě
糖,E,n,I-Test,米,táng
的,S,uj,O,白,dí
作,B,v,O,亻,zuò
用,E,v,O,用,yòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
国,B,s,O,囗,guó
内,E,s,O,冂,nèi
批,B,v,O,扌,pī
准,E,v,O,冫,zhǔn
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
应,B,v,O,广,yīng
用,E,v,O,用,yòng
的,S,uj,O,白,dí
D,B,eng,B-Drug,UNK,UNK
P,M,eng,I-Drug,UNK,UNK
P,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
抑,B,nz,I-Drug,扌,yì
制,M,nz,I-Drug,刂,zhì
剂,E,nz,I-Drug,刂,jì
有,S,v,O,月,yǒu
NUM,S,m,O,UNK,UNK
种,S,m,O,禾,zhǒng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
包,B,v,O,勹,bāo
括,E,v,O,扌,kuò
LB,S,x,O,UNK,UNK
西,B,n,B-Drug,覀,xī
格,E,n,I-Drug,木,gé
列,B,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
(,S,x,I-Drug,UNK,UNK
s,B,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
a,M,eng,I-Drug,UNK,UNK
g,M,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
n,E,eng,I-Drug,UNK,UNK
),S,x,I-Drug,UNK,UNK
、,S,x,O,UNK,UNK
沙,B,nrt,B-Drug,氵,shā
格,M,nrt,I-Drug,木,gé
列,M,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
(,S,x,I-Drug,UNK,UNK
s,B,eng,I-Drug,UNK,UNK
a,M,eng,I-Drug,UNK,UNK
x,M,eng,I-Drug,UNK,UNK
a,M,eng,I-Drug,UNK,UNK
g,M,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
n,E,eng,I-Drug,UNK,UNK
),S,x,O,UNK,UNK
、,S,x,O,UNK,UNK
维,B,nrt,B-Drug,纟,wéi
格,E,nrt,I-Drug,木,gé
LB,S,x,I-Drug,UNK,UNK
列,B,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
(,S,x,I-Drug,UNK,UNK
v,B,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
d,M,eng,I-Drug,UNK,UNK
a,M,eng,I-Drug,UNK,UNK
g,M,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
n,E,eng,I-Drug,UNK,UNK
),S,x,I-Drug,UNK,UNK
、,S,x,O,UNK,UNK
阿,B,nrt,B-Drug,阝,ā
格,E,nrt,I-Drug,木,gé
列,B,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
(,S,x,I-Drug,UNK,UNK
a,B,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
o,M,eng,I-Drug,UNK,UNK
g,M,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
n,E,eng,I-Drug,UNK,UNK
),S,x,I-Drug,UNK,UNK
、,S,x,O,UNK,UNK
利,B,nrt,B-Drug,刂,lì
格,M,nrt,I-Drug,木,gé
列,M,nrt,I-Drug,刂,liè
汀,E,nrt,I-Drug,氵,tīng
LB,S,x,I-Drug,UNK,UNK
(,S,x,I-Drug,UNK,UNK
l,B,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
n,M,eng,I-Drug,UNK,UNK
a,M,eng,I-Drug,UNK,UNK
g,M,eng,I-Drug,UNK,UNK
l,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
p,M,eng,I-Drug,UNK,UNK
t,M,eng,I-Drug,UNK,UNK
i,M,eng,I-Drug,UNK,UNK
n,E,eng,I-Drug,UNK,UNK
),S,x,I-Drug,UNK,UNK
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
虽,B,c,O,虫,suī
然,E,c,O,灬,rán
不,B,a,O,一,bù
同,E,a,O,口,tóng
的,S,uj,O,白,dí
D,B,eng,B-Drug,UNK,UNK
P,M,eng,I-Drug,UNK,UNK
P,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
抑,B,nz,I-Drug,扌,yì
制,M,nz,I-Drug,刂,zhì
剂,E,nz,I-Drug,刂,jì
在,S,p,O,土,zài
结,B,n,O,纟,jié
构,E,n,O,木,gòu
和,S,c,O,口,hé
药,B,n,O,艹,yào
物,E,n,O,牜,wù
LB,S,x,O,UNK,UNK
代,B,v,O,亻,dài
谢,E,v,O,讠,xiè
动,B,n,O,力,dòng
力,M,n,O,力,lì
学,E,n,O,子,xué
上,S,f,O,一,shàng
存,B,v,O,子,cún
在,E,v,O,土,zài
明,B,a,O,日,míng
显,E,a,O,日,xiǎn
差,B,n,O,工,chà
异,E,n,O,廾,yì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
但,B,c,O,亻,dàn
是,E,c,O,日,shì
所,B,b,O,户,suǒ
有,E,b,O,月,yǒu
D,B,eng,B-Drug,UNK,UNK
P,M,eng,I-Drug,UNK,UNK
P,E,eng,I-Drug,UNK,UNK
-,S,x,I-Drug,UNK,UNK
NUM,S,x,I-Drug,UNK,UNK
抑,B,nz,I-Drug,扌,yì
制,M,nz,I-Drug,刂,zhì
剂,E,nz,I-Drug,刂,jì
LB,S,x,O,UNK,UNK
均,S,d,O,土,jūn
显,B,v,O,日,xiǎn
示,E,v,O,示,shì
出,S,v,O,凵,chū
相,B,v,O,目,xiāng
近,E,v,O,辶,jìn
的,S,uj,O,白,dí
降,B,n,O,阝,jiàng
糖,E,n,O,米,táng
效,B,n,O,攵,xiào
果,E,n,O,木,guǒ
(,S,x,O,UNK,UNK
降,B,v,O,阝,jiàng
低,E,v,O,亻,dī
H,B,eng,O,UNK,UNK
B,M,eng,O,UNK,UNK
A,M,eng,O,UNK,UNK
NUM,M,eng,O,UNK,UNK
C,M,eng,O,UNK,UNK
NUM,E,eng,B-Level,UNK,UNK
.,B,m,I-Level,UNK,UNK
NUM,E,m,I-Level,UNK,UNK
%,S,x,I-Level,UNK,UNK
~,S,x,I-Level,UNK,UNK
NUM,B,m,I-Level,UNK,UNK
.,M,m,I-Level,UNK,UNK
NUM,E,m,I-Level,UNK,UNK
%,S,x,I-Level,UNK,UNK
),S,x,O,UNK,UNK
和,S,c,O,口,hé
LB,S,x,O,UNK,UNK
良,B,a,O,艮,liáng
好,E,a,O,女,hǎo
的,S,uj,O,白,dí
安,B,nr,O,宀,ān
全,M,nr,O,入,quán
性,E,nr,O,忄,xìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
由,B,c,O,田,yóu
于,E,c,O,二,yú
各,B,r,O,口,gè
种,E,r,O,禾,zhǒng
药,B,n,O,艹,yào
物,E,n,O,牜,wù
说,B,n,O,讠,shuō
明,M,n,O,日,míng
书,E,n,O,乙,shū
批,B,v,O,扌,pī
准,E,v,O,冫,zhǔn
的,S,uj,O,白,dí
适,B,v,O,辶,shì
应,E,v,O,广,yīng
证,S,n,O,讠,zhèng
存,B,v,O,子,cún
在,E,v,O,土,zài
一,B,d,O,一,yī
定,E,d,O,宀,dìng
差,S,a,O,工,chà
LB,S,x,O,UNK,UNK
异,S,zg,O,廾,yì
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
而,B,c,O,而,ér
且,E,c,O,一,qiě
中,B,ns,O,丨,zhōng
国,E,ns,O,囗,guó
大,B,m,O,大,dà
多,M,m,O,夕,duō
数,E,m,O,攵,shù
医,B,n,O,匚,yī
生,E,n,O,生,shēng
目,B,t,O,目,mù
前,E,t,O,刂,qián
还,S,d,O,辶,huán
缺,B,v,O,缶,quē
乏,E,v,O,丿,fá
实,B,n,O,宀,shí
际,E,n,O,阝,jì
应,B,v,O,广,yīng
用,E,v,O,用,yòng
经,B,n,O,纟,jīng
验,E,n,O,马,yàn
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
所,B,c,O,户,suǒ
以,E,c,O,人,yǐ
为,B,p,O,丶,wéi
了,E,p,O,乙,liǎo
更,B,d,O,曰,gēng
好,E,d,O,女,hǎo
、,S,x,O,UNK,UNK
更,S,d,O,曰,gēng
合,B,vn,O,口,hé
理,E,vn,O,王,lǐ
地,S,uv,O,土,dì
应,B,v,O,广,yīng
用,E,v,O,用,yòng
这,S,r,O,辶,zhè
类,B,n,O,米,lèi
药,M,n,O,艹,yào
物,E,n,O,牜,wù
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
消,B,v,O,氵,xiāo
除,E,v,O,阝,chú
可,B,v,O,口,kě
能,E,v,O,月,néng
的,S,uj,O,白,dí
LB,S,x,O,UNK,UNK
误,B,v,O,讠,wù
解,E,v,O,角,jiě
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
造,B,v,O,辶,zào
福,E,v,O,礻,fú
糖,B,n,B-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
本,S,r,O,木,běn
共,B,n,O,八,gòng
识,E,n,O,讠,shí
基,B,p,O,土,jī
于,E,p,O,二,yú
国,B,s,O,囗,guó
内,M,s,O,冂,nèi
外,E,s,O,夕,wài
药,B,n,O,艹,yào
物,E,n,O,牜,wù
说,S,v,O,讠,shuō
LB,S,x,O,UNK,UNK
明,B,nr,O,日,míng
书,E,nr,O,乙,shū
、,S,x,O,UNK,UNK
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
研,B,vn,O,石,yán
究,E,vn,O,穴,jiū
证,B,n,O,讠,zhèng
据,E,n,O,扌,jù
、,S,x,O,UNK,UNK
以,B,c,O,人,yǐ
及,E,c,O,又,jí
国,B,s,O,囗,guó
内,M,s,O,冂,nèi
外,E,s,O,夕,wài
NUM,S,m,B-Disease,UNK,UNK
型,S,k,I-Disease,土,xíng
糖,B,n,I-Disease,米,táng
尿,M,n,I-Disease,尸,niào
病,E,n,I-Disease,疒,bìng
防,B,v,O,阝,fáng
治,E,v,O,氵,zhì
指,S,n,O,扌,zhǐ
LB,S,x,O,UNK,UNK
南,S,ns,O,十,nán
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
对,S,p,O,寸,duì
可,B,v,O,口,kě
能,E,v,O,月,néng
出,B,v,O,凵,chū
现,E,v,O,见,xiàn
的,S,uj,O,白,dí
超,S,v,O,走,chāo
药,B,n,O,艹,yào
物,E,n,O,牜,wù
说,B,n,O,讠,shuō
明,M,n,O,日,míng
书,E,n,O,乙,shū
用,B,n,O,用,yòng
药,E,n,O,艹,yào
(,S,x,O,UNK,UNK
药,B,n,O,艹,yào
品,E,n,O,口,pǐn
说,B,n,O,讠,shuō
明,M,n,O,日,míng
书,E,n,O,乙,shū
之,S,u,O,丶,zhī
LB,S,x,O,UNK,UNK
外,S,f,O,夕,wài
用,B,n,O,用,yòng
法,E,n,O,氵,fǎ
),S,x,O,UNK,UNK
提,B,v,O,扌,tí
供,E,v,O,亻,gōng
参,B,v,O,厶,cān
考,E,v,O,耂,kǎo
意,B,n,O,心,yì
见,E,n,O,见,jiàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
超,S,v,O,走,chāo
药,B,n,O,艹,yào
物,E,n,O,牜,wù
说,B,n,O,讠,shuō
明,M,n,O,日,míng
书,E,n,O,乙,shū
用,B,n,O,用,yòng
法,E,n,O,氵,fǎ
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
又,S,d,O,又,yòu
称,B,v,O,禾,chēng
为,E,v,O,丶,wéi
“,S,x,O,UNK,UNK
药,B,n,O,艹,yào
品,E,n,O,口,pǐn
未,B,i,O,木,wèi
注,M,i,O,氵,zhù
册,E,i,O,丿,cè
用,B,n,O,用,yòng
法,E,n,O,氵,fǎ
”,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
或,S,c,O,戈,huò
“,S,x,O,UNK,UNK
药,B,n,O,艹,yào
品,E,n,O,口,pǐn
说,B,n,O,讠,shuō
明,M,n,O,日,míng
书,E,n,O,乙,shū
之,B,f,O,丶,zhī
外,E,f,O,夕,wài
的,S,uj,O,白,dí
用,B,n,O,用,yòng
法,E,n,O,氵,fǎ
”,S,x,O,UNK,UNK
(,S,x,O,UNK,UNK
u,B,eng,O,UNK,UNK
n,M,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
b,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
l,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
d,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
u,B,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
s,E,eng,O,UNK,UNK
",",S,x,O,UNK,UNK
o,B,eng,O,UNK,UNK
f,M,eng,O,UNK,UNK
f,E,eng,O,UNK,UNK
-,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
l,B,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
b,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
l,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
u,B,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
s,E,eng,O,UNK,UNK
",",S,x,O,UNK,UNK
o,B,eng,O,UNK,UNK
u,M,eng,O,UNK,UNK
t,E,eng,O,UNK,UNK
-,S,x,O,UNK,UNK
o,B,eng,O,UNK,UNK
f,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
l,B,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
b,M,eng,O,UNK,UNK
e,M,eng,O,UNK,UNK
l,E,eng,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
u,B,eng,O,UNK,UNK
s,M,eng,O,UNK,UNK
a,M,eng,O,UNK,UNK
g,M,eng,O,UNK,UNK
e,E,eng,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
o,B,eng,O,UNK,UNK
r,E,eng,O,UNK,UNK
