word,bound,flag,label,radical,pinyin
临,B,v,O,丨,lín
诊,E,v,O,讠,zhěn
应,B,v,O,广,yīng
对,E,v,O,寸,duì
LB,S,x,O,UNK,UNK
肾,B,l,B-Disease,月,shèn
上,M,l,I-Disease,一,shàng
腺,E,l,I-Disease,月,xiàn
皮,B,n,I-Disease,皮,pí
质,E,n,I-Disease,贝,zhì
功,B,n,I-Disease,力,gōng
能,E,n,I-Disease,月,néng
不,S,d,I-Disease,一,bù
全,S,a,I-Disease,入,quán
合,B,v,O,口,hé
并,E,v,O,干,bìng
抗,S,v,B-Disease,扌,kàng
利,B,n,I-Disease,刂,lì
尿,E,n,I-Disease,尸,niào
激,B,n,I-Disease,氵,jī
素,E,n,I-Disease,糸,sù
分,B,v,I-Disease,刀,fēn
泌,E,v,I-Disease,氵,mì
异,B,d,I-Disease,廾,yì
常,E,d,I-Disease,巾,cháng
综,B,n,I-Disease,纟,zōng
合,M,n,I-Disease,口,hé
征,E,n,I-Disease,彳,zhēng
的,S,uj,O,白,dí
临,B,v,O,丨,lín
诊,E,v,O,讠,zhěn
LB,S,x,O,UNK,UNK
应,B,v,O,广,yīng
对,E,v,O,寸,duì
LB,S,x,O,UNK,UNK
王,B,nr,O,王,wáng
冰,M,nr,O,冫,bīng
洁,E,nr,O,氵,jié
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
吴,S,nr,O,口,wú
红,B,n,O,纟,hóng
花,E,n,O,艹,huā
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
张,B,nr,O,弓,zhāng
俊,M,nr,O,亻,jùn
清,E,nr,O,氵,qīng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
高,B,nr,O,高,gāo
燕,M,nr,O,灬,yàn
明,E,nr,O,日,míng
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
郭,B,nr,O,阝,guō
晓,M,nr,O,日,xiǎo
蕙,E,nr,O,艹,huì
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
[,S,x,O,UNK,UNK
提,B,v,O,扌,tí
要,E,v,O,覀,yào
],S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
报,B,v,O,扌,bào
道,E,v,O,辶,dào
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
例,S,v,O,亻,lì
肾,B,l,B-Disease,月,shèn
上,M,l,I-Disease,一,shàng
腺,E,l,I-Disease,月,xiàn
皮,B,n,I-Disease,皮,pí
质,E,n,I-Disease,贝,zhì
功,B,n,I-Disease,力,gōng
能,E,n,I-Disease,月,néng
不,S,d,I-Disease,一,bù
全,S,a,I-Disease,入,quán
合,B,v,O,口,hé
并,E,v,O,干,bìng
抗,S,v,B-Disease,扌,kàng
利,B,n,I-Disease,刂,lì
尿,E,n,I-Disease,尸,niào
激,B,n,I-Disease,氵,jī
素,E,n,I-Disease,糸,sù
分,B,v,I-Disease,刀,fēn
泌,E,v,I-Disease,氵,mì
异,B,d,I-Disease,廾,yì
常,E,d,I-Disease,巾,cháng
综,B,n,I-Disease,纟,zōng
合,M,n,I-Disease,口,hé
征,E,n,I-Disease,彳,zhēng
(,S,x,O,UNK,UNK
S,B,eng,B-Disease,UNK,UNK
I,M,eng,I-Disease,UNK,UNK
A,M,eng,I-Disease,UNK,UNK
D,M,eng,I-Disease,UNK,UNK
H,E,eng,I-Disease,UNK,UNK
),S,x,O,UNK,UNK
所,B,c,O,户,suǒ
致,E,c,O,至,zhì
顽,B,n,B-Disease,页,wán
固,M,n,I-Disease,囗,gù
性,E,n,I-Disease,忄,xìng
低,S,a,I-Disease,亻,dī
钠,S,n,I-Disease,钅,nà
血,S,n,I-Disease,血,xiě
LB,S,x,I-Disease,UNK,UNK
症,S,zg,I-Disease,疒,zhèng
患,B,n,O,心,huàn
者,E,n,O,耂,zhě
的,S,uj,O,白,dí
临,B,vn,O,丨,lín
床,E,vn,O,广,chuáng
资,B,n,O,贝,zī
料,E,n,O,斗,liào
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
并,S,c,O,干,bìng
进,B,v,O,辶,jìn
行,E,v,O,行,háng
相,B,v,O,目,xiāng
关,E,v,O,丷,guān
文,B,n,O,文,wén
献,E,n,O,犬,xiàn
复,B,v,O,夂,fù
习,E,v,O,乙,xí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
病,B,n,O,疒,bìng
例,E,n,O,亻,lì
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
确,B,v,O,石,què
诊,E,v,O,讠,zhěn
原,B,n,B-Disease,厂,yuán
发,M,n,I-Disease,又,fā
性,E,n,I-Disease,忄,xìng
肾,B,l,I-Disease,月,shèn
上,M,l,I-Disease,一,shàng
腺,E,l,I-Disease,月,xiàn
皮,B,n,I-Disease,皮,pí
质,E,n,I-Disease,贝,zhì
功,B,n,I-Disease,力,gōng
能,E,n,I-Disease,月,néng
不,S,d,I-Disease,一,bù
全,S,a,I-Disease,入,quán
SPACE,S,x,O,UNK,UNK
NUM,B,m,O,UNK,UNK
NUM,E,m,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
年,S,m,O,干,nián
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
住,B,n,O,亻,zhù
院,E,n,O,阝,yuàn
期,B,f,O,月,qī
间,E,f,O,门,jiān
出,B,v,O,凵,chū
现,E,v,O,见,xiàn
LB,S,x,O,UNK,UNK
严,B,a,B-Level,一,yán
重,E,a,I-Level,里,zhòng
低,B,nz,B-Disease,亻,dī
钠,M,nz,I-Disease,钅,nà
血,M,nz,I-Disease,血,xiě
症,E,nz,I-Disease,疒,zhèng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
足,B,n,O,足,zú
量,E,n,O,里,liáng
激,B,n,O,氵,jī
素,E,n,O,糸,sù
替,B,n,O,曰,tì
代,E,n,O,亻,dài
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
无,B,n,O,一,wú
法,E,n,O,氵,fǎ
纠,B,v,O,纟,jiū
正,E,v,O,止,zhèng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
进,B,d,O,辶,jìn
一,M,d,O,一,yī
步,E,d,O,止,bù
检,B,vn,O,木,jiǎn
查,E,vn,O,木,chá
证,B,n,O,讠,zhèng
实,E,n,O,宀,shí
合,B,v,O,口,hé
并,E,v,O,干,bìng
肺,B,n,B-Disease,月,fèi
癌,E,n,I-Disease,疒,ái
继,B,v,O,纟,jì
发,E,v,O,又,fā
的,S,uj,O,白,dí
SPACE,S,x,O,UNK,UNK
S,B,eng,B-Disease,UNK,UNK
I,M,eng,I-Disease,UNK,UNK
A,M,eng,I-Disease,UNK,UNK
D,M,eng,I-Disease,UNK,UNK
H,E,eng,I-Disease,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
加,B,v,O,力,jiā
用,E,v,O,用,yòng
托,B,ns,B-Drug,扌,tuō
伐,M,ns,I-Drug,亻,fá
普,M,ns,I-Drug,日,pǔ
坦,E,ns,I-Drug,土,tǎn
后,S,f,O,口,hòu
血,S,n,B-Test,血,xiě
LB,S,x,I-Test,UNK,UNK
钠,S,n,I-Test,钅,nà
恢,B,b,O,忄,huī
复,M,b,O,夂,fù
正,M,b,B-Test_Value,止,zhèng
常,E,b,I-Test_Value,巾,cháng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
病,B,n,O,疒,bìng
例,E,n,O,亻,lì
SPACE,S,x,O,UNK,UNK
NUM,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
确,B,v,O,石,què
诊,E,v,O,讠,zhěn
肺,B,n,B-Disease,月,fèi
癌,E,n,I-Disease,疒,ái
继,B,v,O,纟,jì
发,E,v,O,又,fā
的,S,uj,O,白,dí
SPACE,S,x,O,UNK,UNK
S,B,eng,B-Disease,UNK,UNK
I,M,eng,I-Disease,UNK,UNK
A,M,eng,I-Disease,UNK,UNK
D,M,eng,I-Disease,UNK,UNK
H,E,eng,I-Disease,UNK,UNK
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
托,B,ns,B-Drug,扌,tuō
伐,M,ns,I-Drug,亻,fá
普,M,ns,I-Drug,日,pǔ
坦,E,ns,I-Drug,土,tǎn
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
后,S,f,O,口,hòu
血,S,n,B-Test,血,xiě
钠,S,n,I-Test,钅,nà
正,B,d,B-Test_Value,止,zhèng
常,E,d,I-Test_Value,巾,cháng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
但,S,c,O,亻,dàn
化,B,n,O,亻,huà
疗,E,n,O,疒,liáo
过,B,n,O,辶,guò
程,E,n,O,禾,chéng
中,S,f,O,丨,zhōng
再,B,v,O,冂,zài
次,M,v,O,欠,cì
出,M,v,O,凵,chū
现,E,v,O,见,xiàn
顽,B,n,B-Disease,页,wán
固,M,n,I-Disease,囗,gù
性,E,n,I-Disease,忄,xìng
低,S,a,I-Disease,亻,dī
LB,S,x,I-Disease,UNK,UNK
钠,S,n,I-Disease,钅,nà
血,B,n,I-Disease,血,xiě
症,E,n,I-Disease,疒,zhèng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
复,B,vn,O,夂,fù
查,E,vn,O,木,chá
皮,B,n,B-Test,皮,pí
质,M,n,I-Test,贝,zhì
醇,E,n,I-Test,酉,chún
及,S,c,O,又,jí
SPACE,S,x,O,UNK,UNK
A,B,eng,B-Test,UNK,UNK
C,M,eng,I-Test,UNK,UNK
T,M,eng,I-Test,UNK,UNK
H,E,eng,I-Test,UNK,UNK
SPACE,S,x,O,UNK,UNK
水,B,n,O,水,shuǐ
平,E,n,O,干,píng
降,B,v,B-Test_Value,阝,jiàng
低,E,v,I-Test_Value,亻,dī
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
考,B,v,O,耂,kǎo
虑,E,v,O,虍,lǜ
合,B,v,O,口,hé
并,E,v,O,干,bìng
药,B,n,O,艹,yào
物,E,n,O,牜,wù
继,B,v,O,纟,jì
发,E,v,O,又,fā
的,S,uj,O,白,dí
肾,B,l,B-Disease,月,shèn
上,M,l,I-Disease,一,shàng
腺,E,l,I-Disease,月,xiàn
皮,B,n,I-Disease,皮,pí
质,E,n,I-Disease,贝,zhì
功,B,n,I-Disease,力,gōng
能,E,n,I-Disease,月,néng
不,S,d,I-Disease,一,bù
全,S,a,I-Disease,入,quán
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
糖,S,zg,B-Drug,米,táng
皮,B,n,I-Drug,皮,pí
质,M,n,I-Drug,贝,zhì
激,M,n,I-Drug,氵,jī
素,E,n,I-Drug,糸,sù
替,B,n,O,曰,tì
代,E,n,O,亻,dài
治,B,v,O,氵,zhì
疗,E,v,O,疒,liáo
LB,S,x,O,UNK,UNK
后,S,f,O,口,hòu
血,S,n,B-Test,血,xiě
钠,S,n,I-Test,钅,nà
恢,B,b,O,忄,huī
复,M,b,O,夂,fù
正,M,b,B-Test_Value,止,zhèng
常,E,b,I-Test_Value,巾,cháng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
原,B,n,B-Disease,厂,yuán
发,M,n,I-Disease,又,fā
性,E,n,I-Disease,忄,xìng
SPACE,S,x,I-Disease,UNK,UNK
/,S,x,I-Disease,UNK,UNK
继,B,n,I-Disease,纟,jì
发,M,n,I-Disease,又,fā
性,E,n,I-Disease,忄,xìng
肾,B,l,I-Disease,月,shèn
上,M,l,I-Disease,一,shàng
腺,E,l,I-Disease,月,xiàn
皮,B,n,I-Disease,皮,pí
质,E,n,I-Disease,贝,zhì
功,B,n,I-Disease,力,gōng
能,E,n,I-Disease,月,néng
不,S,d,I-Disease,一,bù
全,S,a,I-Disease,入,quán
及,S,c,O,又,jí
SPACE,S,x,O,UNK,UNK
S,B,eng,B-Disease,UNK,UNK
I,M,eng,I-Disease,UNK,UNK
A,M,eng,I-Disease,UNK,UNK
D,M,eng,I-Disease,UNK,UNK
H,E,eng,I-Disease,UNK,UNK
SPACE,S,x,O,UNK,UNK
均,S,d,O,土,jūn
可,S,v,O,口,kě
导,B,v,O,寸,dǎo
致,E,v,O,至,zhì
严,B,a,B-Level,一,yán
重,E,a,I-Level,里,zhòng
低,B,nz,B-Disease,亻,dī
钠,M,nz,I-Disease,钅,nà
血,M,nz,I-Disease,血,xiě
症,E,nz,I-Disease,疒,zhèng
",",S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
二,B,n,O,二,èr
者,E,n,O,耂,zhě
并,B,v,O,干,bìng
存,E,v,O,子,cún
